OPT_MSE_1000runs,RAND_MSE_1000runs
5.1847461603846785,5.287567380459991
5.657091757410596,5.718350813295705
5.5438366393142156,5.620606449563134
5.34626528035509,5.461969093220181
4.8549757380380845,4.869557493962578
5.5136537039350895,5.581116590793295
4.9122498123200815,4.973932499328794
4.689778649710698,4.821123094356205
6.252905416229449,6.294984298737434
5.078546999972462,5.113019072987135
5.376504286236114,5.570568104192364
7.028290140742577,7.4949360435438575
5.203004705518769,5.162886078777814
5.41110147225213,5.516909602500405
5.340786601772142,5.322251470490418
4.499087586355032,4.55449030320984
5.225037803173644,5.297845186426692
4.585837950140025,4.749221839662648
4.2709638792797895,4.2703209274759
5.047357816078612,5.068320473893404
4.5027849489801195,4.498402513825489
4.575155923874719,4.621285879387758
5.903678890973288,6.063054441971698
4.252842986818379,4.368926798007007
4.480529186138704,4.535652975954673
5.771533805424789,5.85158105996117
5.617058240742832,5.655069236326281
6.909817136958795,7.001019372413495
4.649871575585156,4.729002492854875
4.54722196961832,4.597138907771542
6.11218824547437,5.969736525651737
5.43514481407682,5.536114915402065
4.204489191980989,4.271149558589823
5.998129011124011,5.945077618293036
5.561355626707519,5.6676667813282755
4.53501397501296,4.5670178803185575
4.778707369139781,4.790322330850921
5.50285805331951,5.243175763969718
4.879419160976234,5.011769668215793
5.105254860582101,5.158112491887931
5.63837678970196,5.817593277220468
5.154552859523901,5.26688274204911
5.77825860521869,5.556158629745456
4.7604762636483615,4.799453699334756
4.433374068852948,4.583543395127316
5.479143500639366,5.46393896336322
5.753729133924636,5.753330006084297
5.632359261164387,5.697816744832981
5.200010888835904,5.223925717481545
4.1848035218371615,4.196932313149346
4.720568070004329,4.777621293896926
4.552889222288957,4.555827279888624
5.1069102372178685,5.043122335968129
5.018611702649436,5.015830862601336
6.116520705182406,6.115450393305165
5.046954342444992,5.122801659061864
4.416620013851561,4.434803328024343
4.98460718908657,5.051469143811269
5.259817148470927,5.287385312444236
5.270086570934455,5.407613427112453
5.149964452093642,5.196270984935209
4.684613639876246,4.7332686362490035
4.229917836350121,4.352305078165831
4.753753080305253,4.805501793637826
5.8477102189782055,5.8908887429075705
4.955881209564988,4.991007012890518
5.379923659072756,5.549092124303742
5.935875060004007,5.947476120675571
5.543539974317751,5.795760047485161
4.8534304383660904,4.900155843467315
5.978133647293958,6.002053401287494
5.544398277416223,5.590194473862809
5.058349694602504,5.104994243493674
5.542456832681947,5.666160115989036
6.434373973952911,6.460314387882823
4.600631246969743,4.671516540518193
5.174807399387559,5.205005612217123
5.2760325702259125,5.317229975985222
4.8097834562521244,4.798075838387975
5.101585109717064,5.215147015254686
4.821962079110448,4.8861371012455646
5.2647010079424925,5.260052338134252
5.652706849677563,5.786689600174332
5.3674343039589605,5.3863938410959395
4.6914353663606345,4.7199995332335725
5.628990920868184,5.714362572816758
5.791126386578211,5.859305030622288
5.249569033165418,5.311852272518688
5.544469328190151,5.634993751651699
4.687924539978223,4.651038064589109
5.971373367032395,6.000220978678629
5.1996889626218525,5.259472349864572
5.508618156919135,5.629177534776418
5.398433589486264,5.539196153882881
5.47429046673998,5.530198225687376
4.480744188541192,4.508570354896053
6.225364589445106,6.3511895511090515
5.031066508230386,5.0267433968803585
4.11356287515389,4.1444056332661985
5.959175725657751,6.004696473607453
5.007160953715694,5.074217696553586
5.483436854666007,5.593596110847241
5.126441736656824,5.289269652104283
5.280342384794094,5.313868843135165
4.8198930735399825,4.9299075470687495
6.6328367303685845,6.797130523515212
6.020473663161801,6.279699093217698
4.423939460576437,4.485085530065951
4.485219922287346,4.499225400527574
4.895666836207766,5.022572090058205
5.1855489381002595,5.369195758146142
5.771964674515841,5.825581871431719
5.091097878183825,5.060566673679799
4.853753179247807,4.864692084672905
6.354691794796528,6.500593140635293
5.716163516033934,5.731485395247203
7.177497494231549,7.0841039466412585
5.248520772291589,5.278689484285478
4.5612759045323905,4.621244163374473
5.534801195466294,5.564812028743241
5.642346105387548,5.694523250503764
4.940099082346734,5.002577810724581
4.714591037292649,4.730443971291801
6.235988376123398,6.359870688885678
5.4843227287705085,5.548863547629689
5.091846067292026,5.192656640329497
4.84352463105444,4.926631315561973
4.649387269495727,4.605332646727605
4.470267104351847,4.451561423994923
3.834556842778531,3.8220347259010836
5.1286545533849095,5.239034043566775
4.941558285095264,4.992999300631163
4.5764622447282965,4.609455470103642
4.686786358335874,4.703867004359419
5.2209164117518965,5.245006983194131
4.660297678056767,4.735631939649716
4.830754508881392,4.918112955372344
4.662965830562745,4.766622222960444
5.190681019097813,5.245758455428972
5.042285861734717,5.1528709885160096
4.514036112785816,4.507499492050762
5.409380025062866,5.569352698990691
4.80357360480025,4.81818758552556
5.778496366196574,5.830134341725951
6.158770597401838,6.14985843903613
4.896707330000048,4.916679409063104
5.318440289292992,5.38911666507695
6.4064322081962315,6.5399256219428645
5.511544690377199,5.615686799062857
4.386315195083322,4.359753782125598
5.179747009443646,5.2169968227108985
5.461370863773088,5.491619049658539
5.120538233131652,5.139582810374433
5.919869580033647,5.99804686305144
4.955944457770245,5.092948874754028
4.81340357866106,4.835863553008147
4.944315178321452,5.085739511145347
4.402514740569262,4.493899382566097
4.780703831345227,4.859723925801189
4.65278708291855,4.7293475718449205
4.634275552542501,4.708738007601594
4.772582381307802,4.826339669032005
6.003710643008686,6.051631824571581
3.8283133231262565,3.8920230493094303
5.586030693710276,5.656502222632076
4.545422733173135,4.593786908860632
5.526701485859325,5.5873302699418845
5.031394456635353,4.995794800388743
4.899218481805532,4.947627517202457
5.195347803868933,5.192803839139603
5.506661894725737,5.566456328810232
4.538321121373669,4.598888182856507
4.819302958856822,4.932944115969623
5.833474101164739,5.867635383536742
5.637529150934905,5.741758912270293
5.9502817501385765,6.057876590437514
4.24445808496764,4.277008161386848
5.8846445632287905,5.960311463728953
5.065700151022069,5.112128670208861
4.688817630920337,4.692853533011605
4.569149459234502,4.590801400037006
5.436144013338761,5.508013159441342
4.749279684390881,4.753559163670588
5.992673975955497,6.414938798195784
5.043160966372703,5.139653287313223
5.801006251795749,5.879670038171001
5.457602495543331,5.496070046217449
5.096036651002699,5.210655108939094
5.595062958900663,5.851631184815716
7.07381233807863,6.782223925714086
4.6080313161306625,4.695718274250019
5.360937034517598,5.356216665725357
5.992828344985007,6.117063125061737
5.3288486678457,5.351187732541792
3.9786905877876206,3.969664203941529
6.549464280558813,7.2515188000144155
5.438308665001991,5.558500257349965
5.234015527699861,5.240718334695943
5.619314182711368,5.757881478823947
5.729594066899555,5.63527620507587
4.890961326843678,4.959556270534199
5.248280522337556,5.449927131988959
5.550243833641495,5.624625794480469
4.227385676564077,4.312267576174897
6.647314929666899,6.907285734823812
5.858331479473782,6.031137371468604
4.912153143637941,4.893012993310402
5.170471322376855,5.202313235717687
4.622880662637104,4.683650306805252
5.095863277832271,5.197751041037702
4.735793075887483,4.812149384270355
4.853451934465572,4.957293377168405
5.661528024023728,5.71833965801649
4.949483522979123,4.994262542429758
5.109649774988907,5.1970284261761375
5.139625269470313,5.174968935145635
5.319553858944583,5.382217014897075
5.770627652970811,5.763904874468802
5.361733694089026,5.392852049129493
5.503453883742592,5.363829676920706
5.187642530113893,5.236038527812759
5.313834470392796,5.381679112551058
5.205166572163246,5.377401681806553
4.904049901403345,4.9368720411323554
4.127306358480508,4.221266329342702
4.694696217959587,4.720527896055572
5.345137939549665,5.324276721364488
4.324061526938638,4.3295945092154
5.965945793460678,5.94867799885114
5.561791700378012,5.610850071509359
4.339227200767023,4.315622342147513
5.505880412836428,5.527130775319186
4.994676595875905,5.032760867003602
5.272368337082961,5.34094993027616
5.773563867912157,5.9204986597621305
5.647863893930601,5.726992417785103
5.2467852429355055,5.394831862487996
5.3126213042670605,5.42558132343462
5.6419299725054906,5.761632702380585
4.989194179134881,5.031685405927778
6.004792961437677,6.116685439983972
5.481527880907085,5.4510255304753
5.2942409332599425,5.3198404361728615
5.382505353297141,5.386652493120324
4.44424724698233,4.4698296445077546
4.766143758275603,4.893800247401398
3.8851094409061777,3.9397915447356002
5.41418814210001,5.536864505666633
5.177189440646284,5.280982367527879
5.905226094803587,5.984315574212579
5.322022232850878,5.366807943175628
6.290081832598915,6.489491448133089
5.679476483273578,5.804203740910574
5.277722285943234,5.307844167955443
5.05986259503728,5.1673174227879475
5.866645469357503,5.937144100350173
4.35874204951307,4.388623358261804
4.9048266663389395,4.92715453322884
5.459342019061896,5.470186348531589
5.383503042153579,5.404366897270077
4.905318945208325,4.948757078354849
4.476750434283658,4.516559695726547
5.230159857941568,5.311746627110504
5.180308278347731,5.233925155637256
