OPT_MSE_1000runs,OPT_W_Weights_MSE_1000runs,RAND_MSE_1000runs,RAND_W_Weights_MSE_1000runs
4089.2374267898404,166.1789495566761,6491.421012694131,6491.421012694131
2127.5805641022316,148.78493345824828,2193.316773475762,2193.316773475762
2801.258388631747,225.5374095573479,4641.796233198171,4641.796233198171
2642.3231894808737,144.3880489488703,2670.743952445257,2670.743952445257
2990.7436948358018,402.7969880605024,4036.5807038654684,4036.5807038654684
4543.479518795804,689.5565627717335,6166.510140974992,6166.510140974992
3379.7947132723134,254.04520495619627,1184.4952930763748,1184.4952930763748
1529.60029910195,302.8212473980261,2720.960283728523,2720.960283728523
4111.574682565558,183.507620375251,2816.459333930886,2816.459333930886
3169.151302276999,126.75362321750394,4662.354465648017,4662.354465648017
2652.46862081491,165.5104300080742,2899.381748951021,2899.381748951021
2636.5334013886118,146.3698619164123,3029.1269856301137,3029.1269856301137
2257.0520240875303,210.68961832610543,3197.887148649623,3197.887148649623
1836.8291728979566,132.16658185020964,3469.5639697437523,3469.5639697437523
1498.1535355580513,118.29064961468347,1171.702896561152,1171.702896561152
1492.4780668651665,131.8288738906022,1878.7033488120042,1878.7033488120042
2383.494937020564,190.79903755104513,2964.315897758058,2964.315897758058
1964.93240871727,142.03714691494116,525.5561518011754,525.5561518011754
3119.612823659097,224.73857414151644,7271.7764339497235,7271.7764339497235
2404.5908378690847,142.03450530400625,2659.3191269893177,2659.3191269893177
1858.231329922334,151.29098277056272,917.9797518376278,917.9797518376278
3022.349177374006,186.12738702644177,3104.517299971785,3104.517299971785
2922.947136536647,221.40293689103902,2357.6144204313046,2357.6144204313046
3426.6211139525612,420.2802324365375,4484.9719889437165,4484.9719889437165
2407.92186932572,121.97791996787892,2337.7540490021315,2337.7540490021315
1336.2422514278824,125.99341269962751,3810.513922059349,3810.513922059349
1209.409034949469,196.74484982007812,1126.427792833382,1126.427792833382
3249.037891242969,186.46511242539827,3047.587372238569,3047.587372238569
2652.4384442987916,153.22043791081106,2712.0899811194786,2712.0899811194786
3166.803725558164,121.4426449131682,3177.1228510268406,3177.1228510268406
2887.209096481602,136.6666874484464,2343.093285285602,2343.093285285602
1681.1129658307195,207.4773878141938,2420.6076271206675,2420.6076271206675
3239.658877913904,206.40941047927913,2440.2266846152365,2440.2266846152365
1916.1126048275512,121.35203245642845,2193.2234045195146,2193.2234045195146
1726.6768769739751,109.01834777797077,7681.564643021059,7681.564643021059
2079.770675874997,201.58332108152308,5968.3028885781705,5968.3028885781705
3788.120378617645,214.14707369020968,4236.357762859746,4236.357762859746
3126.5794012891715,189.47674076461482,2322.885899696498,2322.885899696498
3574.546712591667,201.4644563290493,3609.8474895527047,3609.8474895527047
1712.1755292930643,111.65874586529397,1328.2541678088628,1328.2541678088628
1402.3138939369815,123.6721287953105,3281.3312674126705,3281.3312674126705
2976.016212282542,1063.7334770015498,4045.8188738115186,4045.8188738115186
3546.5720738127416,251.8921666662714,5716.053567326256,5716.053567326256
2212.1778946882855,139.4929283424275,2463.2910306655713,2463.2910306655713
4299.809696630853,179.21250167039148,2870.570143348803,2870.570143348803
2797.1710623050694,130.8814030340292,5529.576324793488,5529.576324793488
2045.3696179908445,125.78320100248571,2154.662070590988,2154.662070590988
3126.067183697624,131.94276444230988,2050.5477142628074,2050.5477142628074
2841.4164836205778,414.11318713359543,3452.7840655654736,3452.7840655654736
2094.9633128952746,347.2615630324522,4687.334795123412,4687.334795123412
3497.1417773993794,111.55702737323773,1331.835551509055,1331.835551509055
1433.558901485819,100.76651427063464,1184.3950316943144,1184.3950316943144
2701.7241361112715,167.38835215661453,2574.6859860236355,2574.6859860236355
1358.7212057923166,124.33982343767332,813.4134769118701,813.4134769118701
2830.9114550103614,151.16671960776617,5036.587665592272,5036.587665592272
3089.3092496461745,146.38669801400025,5778.895909392415,5778.895909392415
2736.6613383891695,121.61335032462004,4267.850346132442,4267.850346132442
2609.672155346009,104.53020828335231,3328.1282949838014,3328.1282949838014
2795.089675323206,139.17993449321204,4248.704817067872,4248.704817067872
2908.2923614825186,154.6455868358452,3679.227929202845,3679.227929202845
3509.915550766831,182.43409099430193,3188.976754336076,3188.976754336076
2948.013989862029,118.5389959387512,1881.1893652831616,1881.1893652831616
1619.4837218938055,162.4958163508682,1149.080720923386,1149.080720923386
1636.7337279481383,146.5615972152793,2931.4572748876208,2931.4572748876208
2143.77923358864,110.22231768577495,2923.0301168214132,2923.0301168214132
1458.291858048236,104.16262655389133,1610.5607086613936,1610.5607086613936
2929.8728589216084,119.50355095759888,3506.875481478558,3506.875481478558
2766.2175532921515,108.62268523959608,3957.2830236206996,3957.2830236206996
2871.075985130139,135.88017122983044,3869.537604017916,3869.537604017916
1683.6956949072178,240.13451175235042,2010.8852717457407,2010.8852717457407
3568.9196539293034,336.9364624763702,3168.324614064889,3168.324614064889
2011.863115067666,181.7080723509114,2899.1203293253484,2899.1203293253484
3200.640134302137,117.36510983187524,3927.732638230102,3927.732638230102
2501.9762272088706,152.63689689663434,2356.670587561749,2356.670587561749
4190.490622750541,1111.8787221516131,5216.300342876789,5216.300342876789
3334.531205713101,152.2043941837882,6366.6245323433695,6366.6245323433695
1870.9226532741611,124.81070682740464,1126.9242868154697,1126.9242868154697
3243.0736673326273,143.2558087504756,2234.8872616452204,2234.8872616452204
1537.1431743195806,112.22459680229993,4084.0786141868307,4084.0786141868307
2705.0910489180824,115.52649441179841,2573.529597042387,2573.529597042387
2954.3297193055073,223.63525185301728,4948.758200477032,4948.758200477032
2599.5578449636278,458.6879049887874,3040.0271297399136,3040.0271297399136
3944.7853094273123,494.23282114986074,4698.759080593662,4698.759080593662
2093.423952534892,180.72070389561443,2693.935843875596,2693.935843875596
2185.611791328948,258.57667701181674,4847.828449955958,4847.828449955958
3705.104292161171,627.0318702776813,3322.777506951873,3322.777506951873
1705.9085519783305,141.70651915488847,795.9725967801469,795.9725967801469
2146.2637777911773,127.15902392820482,3023.3568638920374,3023.3568638920374
2242.689194605918,735.9048040308375,590.1862528048209,590.1862528048209
4096.364129767656,156.54591171510268,4971.321290417758,4971.321290417758
2772.202450825456,231.28780247478576,3556.905865448763,3556.905865448763
2612.2303002695717,188.36486161364945,2180.512558980635,2180.512558980635
1850.5435733622764,196.80680201741353,1809.3266404713577,1809.3266404713577
1289.7852776365223,279.9908577221833,2388.681925021577,2388.681925021577
3835.026016179198,417.01137958607023,4252.455973352696,4252.455973352696
3281.2992848497747,205.5213982862859,3449.4445028317837,3449.4445028317837
2138.4369230128223,122.81591254371952,1889.2578379192062,1889.2578379192062
2261.056070541691,110.87789305051491,2141.684569983085,2141.684569983085
1806.8764507606602,128.6520053595304,2613.1832262160287,2613.1832262160287
2425.6992995336636,105.83912213297117,3903.988261793269,3903.988261793269
1833.2969933490945,118.95544956007936,2571.858204132581,2571.858204132581
2029.268809374497,233.1710737605253,3263.605281343358,3263.605281343358
4032.83617089756,156.25092867420415,3433.3947851799435,3433.3947851799435
2091.9196690817485,172.21254855765864,4095.926424847245,4095.926424847245
2489.9272076610873,266.968799809525,2449.9705945368187,2449.9705945368187
3291.014399987978,137.62232685590394,4847.5118420587205,4847.5118420587205
1339.7968696690143,182.3789060282177,1075.177928428783,1075.177928428783
1947.4996539841566,108.7668429428022,3698.347309235746,3698.347309235746
2890.671837041611,110.61700164867607,4013.927215579199,4013.927215579199
2925.4917384810783,348.7449598546039,5202.066182878972,5202.066182878972
1686.4860440127727,108.55848586873836,2508.1846463244483,2508.1846463244483
2814.084255917855,140.99450181503627,2665.6534890824037,2665.6534890824037
2077.2252241433794,175.0779746702698,1311.1417515540097,1311.1417515540097
3562.6217365103053,349.7719496716518,5454.679165928395,5454.679165928395
2738.4694185874396,107.7401912230104,1631.1410250018344,1631.1410250018344
4079.496341507815,171.15221565135155,2695.840839575913,2695.840839575913
3295.1575014991713,614.4156449077108,2074.8897752921152,2074.8897752921152
2758.5785678516477,150.34850839863358,4356.716956814256,4356.716956814256
2723.269294246538,388.912499999425,2642.23390558694,2642.23390558694
2834.117244722337,216.1397935984297,2559.2926989704597,2559.2926989704597
2287.5903022706466,134.97078562088268,2344.637426631031,2344.637426631031
2617.361982925708,185.78106494885677,3628.6362052441277,3628.6362052441277
4098.790196370342,660.3034732360642,3059.7344838505587,3059.7344838505587
3097.1538182554086,281.2076268099742,2289.681436417184,2289.681436417184
1386.062983250009,85.1141186511741,1987.8766537569206,1987.8766537569206
4141.528030624855,301.1001401267875,3979.3460525632026,3979.3460525632026
2530.437748328897,96.88880347146225,3081.1295050072185,3081.1295050072185
2493.407734788909,243.76794800135102,4565.184440945619,4565.184440945619
3752.200368760118,352.9480603461053,5105.179123866595,5105.179123866595
2296.4362286971327,193.84888921860247,3427.4394478305458,3427.4394478305458
3656.585222099251,245.5583601246968,5099.714206504235,5099.714206504235
2020.6982476468822,122.34145653681502,3402.5658303691753,3402.5658303691753
1873.984929974971,183.85854188484515,3295.9912978376556,3295.9912978376556
3224.858733731767,127.64594797401037,3685.0304394302875,3685.0304394302875
2729.293480366495,624.6643377249093,1886.289282146881,1886.289282146881
3383.762738590597,393.3524232752059,2319.762815863308,2319.762815863308
1747.5771825489871,166.55517496232162,716.066440276333,716.066440276333
2041.516394885697,91.05600773776324,437.53537544723844,437.53537544723844
3947.3450374776935,394.5286071639021,2681.258141256955,2681.258141256955
2658.133728557778,159.59417607712942,3715.3630132693766,3715.3630132693766
1977.6920381269313,158.09154086024483,1861.047131322353,1861.047131322353
2122.66746070766,431.92636384082033,1864.9513690343395,1864.9513690343395
2561.2518810997226,113.07249751570416,2045.0559195908115,2045.0559195908115
2921.9480526891475,319.86012462873003,3292.1727149958056,3292.1727149958056
3019.85082039169,147.29636653053157,3403.3856549272314,3403.3856549272314
2467.0609233529117,539.2521674489641,3779.373582345454,3779.373582345454
3198.0488212365826,249.0004697424929,4039.137728940085,4039.137728940085
1725.782879524441,122.13916505335257,3010.1793367268697,3010.1793367268697
2209.020682029271,141.57670198465485,4364.282475629573,4364.282475629573
3336.5674952508225,206.76598198912833,2869.825128262276,2869.825128262276
2599.2857134423707,177.31596150412477,3469.4910052021783,3469.4910052021783
2152.9686218040797,137.9866176653049,3093.6188545275045,3093.6188545275045
1275.6258616563525,171.7232252346293,2507.825015617361,2507.825015617361
2087.3010255067043,162.49218138631562,2164.872432195554,2164.872432195554
2534.916095329672,104.36928965507798,1513.1081782823724,1513.1081782823724
3327.616607398232,347.20111465687984,4221.503877370181,4221.503877370181
3184.5258353550594,263.2647287360024,7348.218801471471,7348.218801471471
3179.7966580761317,339.6567076083401,5091.5067645669815,5091.5067645669815
3292.8185127533857,1290.342783246377,6918.70168452276,6918.70168452276
2857.34225354448,191.03549264857347,1540.8322382891197,1540.8322382891197
1833.7251093643779,146.05838934158402,1703.786748438453,1703.786748438453
1236.255922015534,548.0032955980957,2383.8683939167,2383.8683939167
3299.651732171865,173.71899201309074,2220.855088470411,2220.855088470411
4659.026030814943,655.5737345437497,5624.327765523725,5624.327765523725
1488.5907346141246,140.91884932427632,4309.199160642004,4309.199160642004
2772.4455951847694,336.47380771003606,3514.487773110575,3514.487773110575
4221.542129081721,306.8430286740132,1878.5110986587442,1878.5110986587442
3502.126848396495,137.13545534064923,3261.1006324618866,3261.1006324618866
4544.4392122955705,315.3535685749333,5025.753600915799,5025.753600915799
3244.2614938663082,285.54377148391814,4756.405588480373,4756.405588480373
3036.057865995089,129.83656774018618,2978.934430808665,2978.934430808665
2451.0053414309846,136.53977605485832,4865.769645267796,4865.769645267796
1531.375337915703,109.15047982245548,2358.0655101754164,2358.0655101754164
2579.6432633947843,127.71293871151343,2787.7247836792462,2787.7247836792462
2093.3964097359394,125.18801694133236,5975.188627299233,5975.188627299233
2078.547909094406,120.96688653819704,1999.692035779166,1999.692035779166
1633.1006848410473,118.30478166439126,2482.2799005640786,2482.2799005640786
1003.0644702278661,103.91748501801878,2844.206503040458,2844.206503040458
1516.7610264043872,120.45178704174347,4284.114558553507,4284.114558553507
2011.6889929272272,136.2209431535444,6979.280776500041,6979.280776500041
2684.5518232144873,342.1537385783164,3861.6244290246914,3861.6244290246914
2090.7200107032186,158.52279404896709,4255.673137818573,4255.673137818573
1913.3554221565207,120.19861672967346,1717.012353018804,1717.012353018804
4277.9821336930945,398.69275375412553,6386.460122316546,6386.460122316546
3053.754301517548,142.8676881053256,5507.549692690853,5507.549692690853
2918.231069080085,173.72309707921087,2021.066793430768,2021.066793430768
1352.3563076643775,136.74613374143217,2731.1798632423324,2731.1798632423324
3011.180391928596,382.2568865078744,3425.358238728472,3425.358238728472
3507.865464671943,440.520565928605,1457.255776827653,1457.255776827653
2915.8953537978205,234.2599413665155,3241.0672111508907,3241.0672111508907
3200.87696004594,122.24319935834151,1464.9946860332382,1464.9946860332382
1933.1631135038388,736.7073491476772,3181.671529984373,3181.671529984373
2843.2885607530543,231.74445467350162,2989.7844463960378,2989.7844463960378
2265.1007674451134,124.3532253747012,2002.6934831014412,2002.6934831014412
2968.5932104151507,170.12914006852876,1544.9242541021927,1544.9242541021927
1804.682743377993,278.97732652543397,1292.994307908352,1292.994307908352
3364.3595601372494,121.00304592944698,1961.4262535674077,1961.4262535674077
4203.455710585077,109.54066922006888,3601.9059347176035,3601.9059347176035
2683.6840552244093,122.16550287051483,1344.2977905303114,1344.2977905303114
2776.8310588878758,105.37526614773739,3851.3269933973324,3851.3269933973324
2407.4762078938766,132.11708598559855,2864.2379733164835,2864.2379733164835
4337.413124750545,314.69019793773487,4654.339910842022,4654.339910842022
3652.58870683593,256.01400949233994,5589.526877106946,5589.526877106946
2659.727975152402,98.7990205396447,5482.362478836683,5482.362478836683
4037.844113548595,755.7676961905996,2689.952023417822,2689.952023417822
1977.44625473807,326.197975813403,3014.653468415591,3014.653468415591
4496.295721615471,256.38150661765286,2600.204995028322,2600.204995028322
2755.5805592812612,353.51065830848523,3267.6765630562923,3267.6765630562923
2895.610212967769,146.58116021824094,3536.8734347859754,3536.8734347859754
1444.8212315017768,223.6037568309701,2332.4483893231754,2332.4483893231754
2974.834992653209,1195.5772199404253,3817.4429009726373,3817.4429009726373
3639.886398150032,435.6817482598812,1319.2646642077416,1319.2646642077416
2900.302583719293,194.53459971222432,7670.9966786346695,7670.9966786346695
2008.4438090508231,513.909036643534,4405.781577513009,4405.781577513009
2548.0299366294034,157.03167705007664,3353.83439272118,3353.83439272118
2350.29060702797,169.35779494630876,1953.87345413385,1953.87345413385
1604.7908753725023,120.37511651738522,1998.5886630254681,1998.5886630254681
2212.2521926982376,181.16407566883052,3435.036814983538,3435.036814983538
2899.0419220388053,161.65014915706138,5996.950229502347,5996.950229502347
2450.5772138743027,103.23961413513754,2826.029914804192,2826.029914804192
1631.2001533218358,199.55982449375466,4487.4396689885025,4487.4396689885025
2194.8280156564124,131.63064317581916,1370.5619253169457,1370.5619253169457
3567.693805668001,138.2804033756417,3801.001300597742,3801.001300597742
4055.0356949721904,175.24768241995324,7251.457053104308,7251.457053104308
2934.795711321453,146.6669125910584,1657.0083899751469,1657.0083899751469
4403.885372562777,531.3723498528848,4417.708121777976,4417.708121777976
2662.0544444852508,125.12218448148856,5209.504815640122,5209.504815640122
5189.856999427863,2044.9215827496514,3978.156328645288,3978.156328645288
3431.5017645649687,499.38740434111656,3501.123358949137,3501.123358949137
1944.8134600558112,200.71740185632177,3350.5732915962317,3350.5732915962317
1997.5821153592713,115.19468684191662,909.791661749691,909.791661749691
2231.5651763611263,190.08311617782334,2210.9420126398395,2210.9420126398395
2279.3214650783516,188.39872892306374,1840.737643425511,1840.737643425511
2336.980909971572,270.23732995301424,4318.103148715003,4318.103148715003
2163.6457866488868,160.71523728023269,2470.5822474566603,2470.5822474566603
2232.4419681959675,114.02544683306589,3008.8844862434935,3008.8844862434935
2460.815968456886,102.70656826180651,3452.8439585561887,3452.8439585561887
2839.129393568936,113.33158201363594,3052.5939663565205,3052.5939663565205
1407.7356333476728,130.61484469154718,1383.7079625839672,1383.7079625839672
3647.5271633042835,832.3073056108212,2242.9622475579395,2242.9622475579395
1430.7962838684184,169.75677924944767,2349.2281511180377,2349.2281511180377
2410.9229741290696,314.4680525077486,3911.5485584202484,3911.5485584202484
2161.6704323511763,111.7274910279336,2043.9223838719156,2043.9223838719156
1112.6926837489527,287.7581070914572,4137.083106336422,4137.083106336422
3152.974694581733,266.2924217211572,2667.539616695904,2667.539616695904
2460.057513067806,151.0779248734189,3843.9078121595426,3843.9078121595426
4193.064791039278,136.60633618896182,6516.240495800379,6516.240495800379
2508.4738897220495,132.3061641353252,4812.318654818312,4812.318654818312
2672.296942874877,122.25300638539171,3536.560966539006,3536.560966539006
2693.1966369310235,168.31577495969623,3671.7342899945006,3671.7342899945006
2278.6292452376547,532.766700435155,3831.8949530159266,3831.8949530159266
3248.107207512816,81.57801166664751,2321.9535449767113,2321.9535449767113
4407.579900351771,186.82680670331524,1710.2684210068,1710.2684210068
4833.036619244179,1042.4045603950512,6780.260547223519,6780.260547223519
2218.8858411704077,242.0026018961317,5058.959998592476,5058.959998592476
3070.290016694929,233.33123902776862,4712.103571316692,4712.103571316692
2162.2031632364196,124.14435096060575,1395.0163808420186,1395.0163808420186
3602.106496728927,159.44450257071284,2899.3523344659093,2899.3523344659093
2767.4155862376087,227.41368546352018,3962.9287234208296,3962.9287234208296
2214.8673071970925,125.0030316103215,4539.268151990477,4539.268151990477
3600.5750505130427,166.0776391365136,5572.7900991448905,5572.7900991448905
2963.4800186413186,176.60574039189962,6326.497252542478,6326.497252542478
1413.2802692916107,96.07975939663056,5204.997562464269,5204.997562464269
3576.3805643858454,144.1245397046938,5221.264575095054,5221.264575095054
2348.3138899193036,257.64392349884315,3794.2496401968897,3794.2496401968897
4106.178658760227,118.02068370357729,6335.823727824669,6335.823727824669
2710.987366983844,135.39724734361732,3443.9237179948195,3443.9237179948195
2670.1202110265167,204.6738289213742,878.4878349090407,878.4878349090407
3444.320043871431,182.1593738676499,4738.667011585107,4738.667011585107
1773.0719627447393,145.7278554127689,2558.3385909888193,2558.3385909888193
2037.1038367060642,151.859008700296,2788.677522759031,2788.677522759031
2127.3508466700414,129.37514284409377,3102.4143249308113,3102.4143249308113
2458.3933248648964,384.6400061487963,3044.5316018404924,3044.5316018404924
2354.671137424926,114.05391972020638,2208.9404569122767,2208.9404569122767
3686.422520661941,193.42001571214243,5660.186923409123,5660.186923409123
1182.6310750691239,113.59442287057763,1745.845719178929,1745.845719178929
1963.0286966804379,140.87251492348312,3759.5512186050155,3759.5512186050155
1964.8719764342416,332.1965754720901,2505.451615093514,2505.451615093514
2447.1276198613946,126.39401045014753,4071.4211617560773,4071.4211617560773
2424.357877890736,256.8242942525149,6179.702808879461,6179.702808879461
3313.395246262706,96.68360665721687,4020.0558540818606,4020.0558540818606
2665.899563478865,117.31718504392049,2384.4225800216823,2384.4225800216823
1340.341636570782,246.89689336057378,3660.451735280777,3660.451735280777
2261.657121531628,218.43814443062536,1911.2359062888743,1911.2359062888743
2402.3571503672756,343.6647443853922,7110.153524687275,7110.153524687275
3059.999845658439,121.48534763620125,3544.9565142944075,3544.9565142944075
1873.9243630373578,106.19407189076368,2913.2149803855737,2913.2149803855737
2201.5762656587044,115.43614407907968,1486.8597455617958,1486.8597455617958
3642.8271455105446,306.1351903083304,1293.981554533078,1293.981554533078
1924.4005392895433,207.58787182636448,3627.308247636906,3627.308247636906
2777.72273492987,153.26402884958526,1975.5376849180118,1975.5376849180118
2637.5597734487355,135.1425160292627,3985.388145027112,3985.388145027112
1095.0191058817352,157.56960497385236,2949.095024723319,2949.095024723319
4811.478548613215,1042.1286708685527,5267.1422623120825,5267.1422623120825
2936.764203903798,378.767541684474,2925.7633624500413,2925.7633624500413
1450.5784860722192,117.79695570173439,815.9515659435536,815.9515659435536
1933.4169644669237,94.8866069231641,967.4502967540878,967.4502967540878
2494.967725665066,137.4884033799984,3130.1120381740293,3130.1120381740293
4115.343273010993,168.106846698742,1910.3355951233264,1910.3355951233264
4069.228315348285,220.41133217666246,6552.110742243669,6552.110742243669
1835.5021159138541,117.56837387957223,3750.2044860840397,3750.2044860840397
3398.579550280504,92.58782226111153,4893.224115215552,4893.224115215552
2225.1017765311976,91.54194022668334,2298.5681167681687,2298.5681167681687
3878.139495959593,231.21324740506128,2078.1316202230882,2078.1316202230882
1557.320168431172,165.14219633756002,3808.886225714399,3808.886225714399
2340.4811523320213,140.7108065480318,4794.645419780551,4794.645419780551
3375.723551747294,1163.4417609264106,3891.666584196329,3891.666584196329
3218.6894844640224,209.94373038539274,8325.435586017238,8325.435586017238
1407.5511361169881,87.24974030559112,2133.096627822323,2133.096627822323
3844.7095848151293,185.06420151893528,4427.949695889131,4427.949695889131
3958.67648167593,117.78884633260037,7438.189418588827,7438.189418588827
3166.9572762445214,337.3946578689016,6142.312088691188,6142.312088691188
2471.2342974440917,165.18196876526144,376.883875597267,376.883875597267
3398.299532848703,115.30541733520053,4612.67474138327,4612.67474138327
1958.6274657755278,112.73937898146409,6178.0139174206515,6178.0139174206515
2974.214894647256,171.76545961861828,2299.7824337166485,2299.7824337166485
1768.1948384769566,118.41663729370232,1488.6471107353216,1488.6471107353216
3666.2981646786843,95.19595473833849,4614.577121784069,4614.577121784069
2619.5626662543027,173.43720950699,2548.920921445568,2548.920921445568
1484.7813435866638,147.4266683354774,1298.8855158553356,1298.8855158553356
3306.8979213271964,163.59616189470378,4569.172085727593,4569.172085727593
2654.620385881536,116.11097463466577,2892.29596494006,2892.29596494006
3197.85623815943,132.06057226664743,3910.009462888024,3910.009462888024
3009.3661757659734,834.6037961177886,2516.1642938145546,2516.1642938145546
1751.5283480798419,147.08248704435988,3253.0615887652393,3253.0615887652393
2666.203900062548,119.20542084920677,3839.4246606283696,3839.4246606283696
3582.178056200475,228.41763872356253,2683.012419286098,2683.012419286098
1518.400018764322,323.4797914660577,1515.2174847114463,1515.2174847114463
3153.713828316666,99.9001446190157,4104.385748822411,4104.385748822411
3617.142118647999,533.5110768789049,2410.0615650128275,2410.0615650128275
4002.4964438773513,185.52787101808045,6396.084016481313,6396.084016481313
3031.364052463737,123.69456266070493,2502.268600639548,2502.268600639548
2453.551389890596,173.01554169308812,3359.0236361953066,3359.0236361953066
3427.439385425017,121.80823754728566,2764.5353552108,2764.5353552108
2479.124979375256,88.28266554480507,3457.8059843491747,3457.8059843491747
1749.2126189038906,176.61804020555167,2686.925529128664,2686.925529128664
1083.033570431472,98.05868172069617,2604.0928021882296,2604.0928021882296
2143.3269404346493,259.46480933521156,2835.2284073204296,2835.2284073204296
1590.231928881658,203.6878259018762,4142.522952028273,4142.522952028273
3467.915493005044,120.54414719812236,4710.35149159245,4710.35149159245
2479.7752287621956,156.70070973637505,5148.170496181656,5148.170496181656
3198.5065760675157,174.41485159955567,2265.9718447738073,2265.9718447738073
4160.12743799838,187.79541641620654,2722.912053841152,2722.912053841152
4185.667500599927,511.7615010666199,2505.9781565994786,2505.9781565994786
1818.8250392725515,293.3568574962552,4814.297745987662,4814.297745987662
2870.563618097473,112.53972650556979,3082.3031717654508,3082.3031717654508
1311.9114259393837,158.4520112720422,2057.6423770509855,2057.6423770509855
2052.493154060303,103.68201415620813,2312.603511838202,2312.603511838202
2870.8515871317722,191.25556932238416,4570.581908869186,4570.581908869186
2546.1116236018506,142.85859717540083,2925.502719468957,2925.502719468957
2580.7163006139112,155.802091978895,1885.8560796450417,1885.8560796450417
2120.8516806783123,126.59261288202637,2968.6938421383356,2968.6938421383356
1693.2457244680736,190.60673191452045,1467.3460074442098,1467.3460074442098
1838.293276883593,111.33545504801664,2205.0028350701455,2205.0028350701455
3506.2013246952247,125.26941661384842,6763.740217471923,6763.740217471923
1689.679487014859,123.71149342325255,3604.3061893412237,3604.3061893412237
2214.2933523260235,143.09424146963556,6598.124572706857,6598.124572706857
3420.117545744037,122.66630813912408,5230.6909710824475,5230.6909710824475
1612.1622311407684,149.37450176556922,2933.894252229939,2933.894252229939
2086.566354864339,132.0513736236046,3614.864274259003,3614.864274259003
3740.2282349302404,314.7507911396329,4478.384909090657,4478.384909090657
2120.286068056222,300.136936787087,4399.968766082052,4399.968766082052
1984.7438897222432,138.0469774900671,6208.618649997833,6208.618649997833
2402.68077726367,148.64669876961378,5705.27642235788,5705.27642235788
1605.8994805388404,141.9224160798058,5475.15231210037,5475.15231210037
2725.2738414936534,127.09010533219836,3469.871052555177,3469.871052555177
3461.915916912623,131.13062176305067,2370.6341778339493,2370.6341778339493
2642.7920667467633,963.3278005312726,5779.200010207836,5779.200010207836
1920.7843015227431,108.58239254961897,4882.34865025117,4882.34865025117
4815.899194337591,428.9389695850647,8021.257121463607,8021.257121463607
