OPT_MSE_1000runs,OPT_W_Weights_MSE_1000runs,RAND_MSE_1000runs,RAND_W_Weights_MSE_1000runs
4155.146110691107,7422.390828623417,3968.8243225750934,3968.8243225750934
4306.337460753946,7102.188523981521,4456.457350441341,4456.457350441341
4797.922687535783,10591.753852895748,4402.949554564838,4402.949554564838
3055.7510170787464,3717.602657663022,2828.6470106513943,2828.6470106513943
6603.267962567575,10973.700985319065,7179.912278686425,7179.912278686425
3301.7653462150242,9193.604985351098,3474.135843447157,3474.135843447157
4463.026483770507,6095.968299784525,3572.177174461721,3572.177174461721
2822.777359345419,3829.645804344645,2750.9731967960333,2750.9731967960333
4059.675482090663,5966.716396557254,3893.2724949168796,3893.2724949168796
4032.2032437270896,5907.669506567887,3592.5136658851934,3592.5136658851934
4184.965072028509,3915.137606684822,4367.51586030361,4367.51586030361
4072.382764223528,6097.73495520921,4861.164450125043,4861.164450125043
3595.422605540927,4342.749924624694,3923.9804423306173,3923.9804423306173
5172.400047179963,6924.8675194597845,5224.536575702464,5224.536575702464
4327.053092648555,6148.917132654281,3919.119130557676,3919.119130557676
4743.811681005035,12860.77292149916,3618.558593442505,3618.558593442505
5404.052449206235,11830.961254258624,8296.24695176944,8296.24695176944
6077.878256710566,7062.917025854827,6434.616660987532,6434.616660987532
3161.9430947465307,3872.2863533670948,3557.4916781296884,3557.4916781296884
4435.526407760132,10824.907793931694,4549.791016835722,4549.791016835722
11679.118622516218,7085.400699044657,10080.595053844874,10080.595053844874
7264.396735936068,9476.304351221319,7623.088555690624,7623.088555690624
2893.652323381322,3064.6497483914477,2734.1489024776606,2734.1489024776606
4156.910568398125,6750.313522064565,4171.38019204624,4171.38019204624
3641.5644104367593,4639.808526688274,3435.3482486134835,3435.3482486134835
5961.1304764416345,7808.589460613347,8694.502284191796,8694.502284191796
3326.1409673911894,4306.598258623558,3644.931740955555,3644.931740955555
6203.297834730763,17281.994192077902,9459.277945716593,9459.277945716593
3431.287690267397,4922.243534902159,3236.416408153934,3236.416408153934
3360.6796277785697,4312.297181430876,3317.3051717409744,3317.3051717409744
3506.7773376520386,3474.0053621552256,3430.626932726029,3430.626932726029
3456.807164955722,6014.672244580598,3628.162913236082,3628.162913236082
2732.3431451945826,3807.7178845863714,3284.348113885352,3284.348113885352
6022.026282227853,7342.353131329781,5876.406588888368,5876.406588888368
3979.3612304340954,6571.568131203951,3805.700730273451,3805.700730273451
4748.8469361914695,6666.173146040875,4151.495532324888,4151.495532324888
2929.1737679204703,10115.552802125172,2433.942365536392,2433.942365536392
9584.001892504393,7486.713665089441,9816.820033605925,9816.820033605925
6082.961797038568,7251.2601056104995,6539.539236349723,6539.539236349723
3405.1716100667836,5593.553643534494,3524.7739832420707,3524.7739832420707
2992.0244765076045,4083.6402692568845,2975.759312336072,2975.759312336072
3500.325463190885,8974.186920753835,3389.9505867033663,3389.9505867033663
4409.974244880497,13151.089235452137,7298.366890588191,7298.366890588191
9987.380892291558,8011.702407811851,9946.805394230632,9946.805394230632
6613.105180192492,9609.688287013942,7495.002328463385,7495.002328463385
13920.751206279743,7039.300769106564,12910.381306132756,12910.381306132756
6051.96928726678,7185.80052604503,5926.431204534788,5926.431204534788
8812.800462543317,4599.5991836235235,8869.924999481127,8869.924999481127
5967.471291062371,7931.491381641049,8491.230410971257,8491.230410971257
3197.701069550012,4890.914295312152,3313.091993587217,3313.091993587217
5129.464085350248,7359.344269538713,4664.860208733372,4664.860208733372
5128.487155651555,7146.582638098358,4216.979059212304,4216.979059212304
5282.5804313087765,6769.858787910762,5589.963082014009,5589.963082014009
2962.049268868706,8421.546469923289,3549.6702030641977,3549.6702030641977
3391.0871698629016,10406.53248848812,2814.6278716952716,2814.6278716952716
3277.883201023453,4048.636668667462,3370.8046979061437,3370.8046979061437
7642.589685865614,8729.917612534438,8219.780037762768,8219.780037762768
3059.723810205171,3545.8489946077184,2926.5542285066545,2926.5542285066545
6066.664362740027,9387.890743543763,7012.663608560783,7012.663608560783
3355.383758608043,8782.571838228001,4066.8499358332606,4066.8499358332606
5867.646601748113,9852.82896666213,6714.888111543098,6714.888111543098
3387.4928423537153,3867.621267388014,3290.1854354434827,3290.1854354434827
3284.843033907627,5328.077306195629,3322.421848386461,3322.421848386461
3653.5727324417203,7518.928760066165,3561.4371450344,3561.4371450344
4149.2071456022295,10837.491962663573,3546.312904917925,3546.312904917925
6429.403872465648,7203.025431386653,6625.572083987347,6625.572083987347
4482.835088517724,10176.815223846961,5905.200485082938,5905.200485082938
4017.124777245758,9651.168787365257,4075.4106351491105,4075.4106351491105
5904.489620306241,9425.436983992939,5513.461650937855,5513.461650937855
5877.291290454791,7541.3166259626005,4909.328685565679,4909.328685565679
3624.886976754908,5279.152163735426,3101.2342506242226,3101.2342506242226
3138.9363799598796,4609.259088918085,3128.2694515996095,3128.2694515996095
2703.402779241978,6919.832934721087,3307.3914852146013,3307.3914852146013
6711.010897423186,10656.892307024104,5464.8772802685,5464.8772802685
3548.5881471782604,3527.474499173637,3406.5860966452296,3406.5860966452296
9259.792295591315,9224.673286513986,10178.742447217946,10178.742447217946
3359.6567972893936,4191.278700377485,5042.855913157655,5042.855913157655
4255.43838885592,11936.618671711987,3837.871580768628,3837.871580768628
4084.216232102813,4375.356352580249,3951.471887058115,3951.471887058115
12837.826815557439,6529.213936883086,14470.327587257892,14470.327587257892
7256.499180892252,12224.328412445353,6698.977760966391,6698.977760966391
3256.9940317488363,7139.35584231046,3186.4559826353147,3186.4559826353147
2970.0603524799535,3808.7325764402244,3156.148182828809,3156.148182828809
9180.278611969692,6322.63420547484,8611.363472062138,8611.363472062138
13615.62360186887,9919.290458361602,16422.48836569009,16422.48836569009
3767.268063162726,9237.197299916981,5482.032355406663,5482.032355406663
3417.844704263773,6182.688445505989,3323.270771388137,3323.270771388137
3963.2223282835807,6335.957052026722,2872.5495567665675,2872.5495567665675
3159.369904901474,5673.535567435563,3510.7164454335357,3510.7164454335357
3664.6358107738756,5490.679828395725,3911.1149532892277,3911.1149532892277
6623.572852236507,9644.130645558678,7621.693606398749,7621.693606398749
5793.3831967349615,8287.065680624448,5418.145074231433,5418.145074231433
6139.487901610608,7167.191873845367,6255.49500272813,6255.49500272813
2788.8564458894457,5339.925150899442,2885.2787999999878,2885.2787999999878
3148.8164213316436,5706.697333942302,3450.9884665335676,3450.9884665335676
3261.5994933245493,8796.354479252017,3846.7843056823976,3846.7843056823976
3663.5346791012958,5356.0695155571875,3206.0324348388567,3206.0324348388567
9319.513634245692,10266.606469503626,8162.333447688286,8162.333447688286
3333.180029305745,4995.2669227907445,3135.655034256115,3135.655034256115
9371.105995564498,10210.559116448365,10111.554166669495,10111.554166669495
2718.6422167358796,4296.455545796761,2689.2246901736767,2689.2246901736767
3838.0858087121796,7091.359609254107,3691.9006628696065,3691.9006628696065
9058.616872959676,7798.523460692906,11070.928126289838,11070.928126289838
3957.506940580885,5733.714520371987,3787.774958711705,3787.774958711705
12994.069840850694,8110.769468962149,13003.67031826805,13003.67031826805
2879.4583271610645,7340.303850531269,3220.4251987245134,3220.4251987245134
3250.1195300469235,4772.530882425037,3294.556990775231,3294.556990775231
3570.977531959209,5385.096332077662,4937.001016633975,4937.001016633975
3918.051002732288,4953.525011003452,3949.359852172236,3949.359852172236
6870.845426050629,5225.959790219822,6031.7270509185255,6031.7270509185255
3437.34609948322,6448.546664260411,2995.8877312576556,2995.8877312576556
7057.113807793011,4388.358138028022,5293.350557262076,5293.350557262076
6432.976120967846,10528.040825662945,6200.144811202759,6200.144811202759
4356.44731843018,6200.719181736081,6566.142321170044,6566.142321170044
3472.0586056516486,7687.491687607623,3135.78323629344,3135.78323629344
4011.5762004701674,9955.2866725572,3627.7685605874085,3627.7685605874085
3470.3704189893783,6418.760855654157,3048.272737123283,3048.272737123283
3330.6723492099013,4619.088285413886,3437.6348114411194,3437.6348114411194
5863.8717282455955,13351.114510217438,6432.19589982054,6432.19589982054
3478.2364801599456,6952.923893270503,3241.666502203258,3241.666502203258
13758.164030005262,6791.657714904516,14301.749026075848,14301.749026075848
3950.454959037235,9181.051042844094,4159.778849451393,4159.778849451393
4362.055577437491,6574.217452816589,4241.337039324576,4241.337039324576
4032.990790042762,7948.339648281713,3198.71442178412,3198.71442178412
3845.424506241515,6713.779271783821,3766.0475612621244,3766.0475612621244
6350.758720232185,8339.157463528487,7112.612389964525,7112.612389964525
3140.1374432728217,6873.193383689252,3321.5046999819606,3321.5046999819606
3898.9593892889125,9892.468152465553,3741.095896102188,3741.095896102188
9132.241579021907,6557.241705443253,8796.483310106536,8796.483310106536
6076.787138251172,9267.492482327656,6575.2203471553,6575.2203471553
4077.262329684388,9673.138412287606,3528.6765630058444,3528.6765630058444
9572.306771935126,6217.732020783636,8660.014335641623,8660.014335641623
2746.9791954822276,4169.179783640383,2732.479102749687,2732.479102749687
4189.097595756175,5371.743653841785,4359.008143900563,4359.008143900563
2911.3019931927192,3211.74961079546,3074.0569480166796,3074.0569480166796
3204.9056185315235,3526.3890225863483,3061.1364568224794,3061.1364568224794
9282.680346792607,9237.52999002284,8926.400704816187,8926.400704816187
3051.769430417182,4527.502648125306,4775.720401219585,4775.720401219585
3312.8786601748343,3441.729347268518,3859.1305450584928,3859.1305450584928
5002.742884481049,6912.5151795219235,4258.482498368416,4258.482498368416
2322.903393833955,3034.0720019219675,2167.948543759519,2167.948543759519
8547.827898411457,7476.154810199348,9612.134495380638,9612.134495380638
3049.8071598322676,4347.548302638654,3106.676262315888,3106.676262315888
3461.4213021209353,6543.286762375057,2893.504730054555,2893.504730054555
3329.0943071276893,7377.839608258612,3808.803493384683,3808.803493384683
3497.881585965871,4533.912256554231,3257.5712535576104,3257.5712535576104
9168.45500232068,11272.011542504033,9413.718751990116,9413.718751990116
3816.731822539363,9514.395280274419,4214.003315370144,4214.003315370144
3599.734767164834,7046.293435273525,3685.6676971990723,3685.6676971990723
9469.600547171816,6003.578080977232,12141.831700000437,12141.831700000437
2723.3290137969416,5616.887707584178,2387.4950929865176,2387.4950929865176
4152.101155913996,6443.801416814438,4193.888103912554,4193.888103912554
3409.9962097432326,8999.241792789642,3830.775603035381,3830.775603035381
5907.817206245952,9438.776489626074,4444.732205805856,4444.732205805856
13334.56304108779,6953.268141125472,11664.250253169072,11664.250253169072
9034.470042353452,5315.185600118387,10017.96274270741,10017.96274270741
3728.182403064207,8916.49991042357,3576.4987902447597,3576.4987902447597
3897.1865688156304,9889.00665349882,4966.436534272207,4966.436534272207
3249.1856741369793,4252.168105495773,3353.9136544123244,3353.9136544123244
4758.485228708845,10077.639831099836,4858.888360171631,4858.888360171631
3874.354554739988,8483.716702000836,4040.200284986656,4040.200284986656
3368.2904105149582,10125.289695092131,2931.877059213441,2931.877059213441
7854.011412759636,7751.412902524411,7056.284919632136,7056.284919632136
7403.7006658179525,7372.621387096309,6919.382433339998,6919.382433339998
4662.330528950127,9880.444948513545,4426.830485777873,4426.830485777873
6264.5826015017155,5902.5317100216325,6191.145985808788,6191.145985808788
2887.3482665364604,7489.042714799902,4835.797334636874,4835.797334636874
3438.9712789390433,4952.243979350358,3528.372190142942,3528.372190142942
3067.9658619314337,4485.310025172865,2737.895216793088,2737.895216793088
3538.30798626614,5569.407188538188,3043.828853344244,3043.828853344244
3304.730838935616,9372.912894799623,2861.1989330389606,2861.1989330389606
3884.297227746902,4167.6508509763935,3882.8522660119725,3882.8522660119725
3385.951128182364,7790.867889696893,2787.052841992584,2787.052841992584
4200.911762929561,4374.9559406150165,4262.82688589582,4262.82688589582
3122.6594506508327,3710.697432832103,3318.593284033539,3318.593284033539
2819.005487728265,2881.3440291805755,2986.240031350823,2986.240031350823
3078.428160955734,3339.4990893382264,2749.368105398707,2749.368105398707
6467.937610374317,9934.035883869985,5620.881419861117,5620.881419861117
9951.64961777676,7983.676014321687,10285.892065962014,10285.892065962014
4738.443396548708,4542.916260117311,4666.084373652727,4666.084373652727
3973.349634273643,3782.260744772378,3847.923622504203,3847.923622504203
3963.1108726533726,6363.372320699894,5451.185298779208,5451.185298779208
3042.1915053121284,3563.325342959974,3020.6246247506415,3020.6246247506415
4301.808050932866,4276.7474394199335,4303.470675790854,4303.470675790854
6697.852023125226,7194.118860096637,6718.729079460276,6718.729079460276
3893.442461751158,6260.025565978275,4127.377650978208,4127.377650978208
3417.386325664137,4608.354974793369,3570.7671240547083,3570.7671240547083
3632.9759583392683,5142.544950754142,3340.5950199769163,3340.5950199769163
5317.790906438105,7914.139143018526,5003.063471667423,5003.063471667423
6184.810608265174,8489.696478225478,6061.481874655996,6061.481874655996
3660.828413729172,7440.315066292932,4635.233720356875,4635.233720356875
4131.352721150596,9154.666865151396,3435.8156523405582,3435.8156523405582
2962.719579756727,3777.029938877461,2823.766817080165,2823.766817080165
3193.333278641561,4860.915087856194,2982.7262314175155,2982.7262314175155
2771.0515729025565,4329.396595974067,2826.5671814220177,2826.5671814220177
3168.57038132041,4644.041282245809,3423.7220478690674,3423.7220478690674
6598.20915217051,13370.402045729867,6325.701398427424,6325.701398427424
6801.873771796519,9848.761355112156,8172.55111224451,8172.55111224451
4341.495079045686,5416.230253093875,3535.811663228151,3535.811663228151
9701.991655045222,7142.2164749714375,8849.666734745393,8849.666734745393
10193.163900975724,4955.391619179536,10540.749246949592,10540.749246949592
6921.119067666768,5139.765935726337,6101.637312529092,6101.637312529092
6582.669678611348,4406.482452119361,6869.646713962453,6869.646713962453
3332.549507485184,7271.013046485254,3422.8820085059374,3422.8820085059374
6537.799806686674,4771.260235529502,6135.848586328035,6135.848586328035
3670.371291392025,5460.1036549473265,3555.5965224644247,3555.5965224644247
4622.10348136259,6306.454811563233,4403.573774257097,4403.573774257097
3888.0216811290134,4798.274156559006,4069.737992004824,4069.737992004824
8914.517817007816,5142.424688870729,7408.369527294398,7408.369527294398
3322.5998546595315,7203.631314383605,3355.6890967489967,3355.6890967489967
3760.51618508692,7601.188484655162,4159.324749526243,4159.324749526243
4223.491675246026,4738.865271165088,4061.139317977243,4061.139317977243
7405.120491005534,4582.615308231579,5933.618199754809,5933.618199754809
6033.490360616947,12342.598829288778,5610.228223368149,5610.228223368149
13267.504202591335,6988.68968106915,12968.831561038493,12968.831561038493
5050.909490806046,10500.55101335853,7746.215947962262,7746.215947962262
3235.3375088032867,4500.767631933208,2994.3362171977815,2994.3362171977815
7071.22397550423,10031.394897236638,7108.305749540103,7108.305749540103
5459.005211571862,14528.612992887407,4357.484618196336,4357.484618196336
4351.735021219023,5901.749369563321,3978.044660717209,3978.044660717209
3443.519008224733,12208.925431959406,3030.2053560673708,3030.2053560673708
3526.8118239249266,3900.9086238621676,3167.927659959228,3167.927659959228
6485.599545504227,9424.501157318975,7560.170848411489,7560.170848411489
3438.955576878886,6124.94908841538,3575.4356465428946,3575.4356465428946
4621.809474324557,9423.496723474107,3708.799429686109,3708.799429686109
3498.473723532746,7923.584044987754,2793.373054282042,2793.373054282042
3174.589398263272,4409.595488535097,3070.6302462194676,3070.6302462194676
2644.2308070218414,3603.421327561946,2434.2891973674377,2434.2891973674377
5892.612525912021,8505.805966913958,6724.950654022731,6724.950654022731
3401.9615010041807,5367.640282393243,2924.8630695940715,2924.8630695940715
3245.4557730087504,5900.614622107736,2815.6348144312324,2815.6348144312324
3471.5358882875194,4666.4077839844485,3499.04465449614,3499.04465449614
2805.5277871862613,3806.606604883048,2397.613284423177,2397.613284423177
3473.5785112580224,8677.069075557114,3412.6951617802474,3412.6951617802474
3136.8952042119063,4404.803897568738,3004.7002563933625,3004.7002563933625
4174.591416311265,12089.05167097183,3741.514729662194,3741.514729662194
4301.092315941656,6413.814007892779,4184.591209634549,4184.591209634549
3784.2570574973847,5405.973584077231,3356.009672523729,3356.009672523729
13198.968450675226,5537.272390245525,13256.087207060094,13256.087207060094
4239.646153074228,10574.818128667024,3192.879616386892,3192.879616386892
3979.454503217432,11490.676920690808,5835.108030833038,5835.108030833038
3062.787598494619,10565.208130954017,2711.0070038621116,2711.0070038621116
3865.660902061575,8426.925273011879,4109.8692300641405,4109.8692300641405
4109.6188798603125,9935.272418201968,3645.569075031179,3645.569075031179
9512.874414871349,8126.17396814773,9397.216745443966,9397.216745443966
6244.284873590001,8709.391411217153,6420.2316608292485,6420.2316608292485
10097.195371717035,10453.481625780085,9279.19990526632,9279.19990526632
3748.763954049106,5182.415340470205,3951.480245948015,3951.480245948015
3165.388869346615,3351.182867675672,3184.167504137342,3184.167504137342
6897.783213537782,5377.733535941252,5485.525028313333,5485.525028313333
2868.963726653649,7888.81392977669,2578.990477782709,2578.990477782709
2591.2036354672405,6808.337142764377,2422.2328083364514,2422.2328083364514
3325.149040196583,4523.271290272884,3862.1745044486556,3862.1745044486556
3273.52698346747,4107.685655627215,3358.6710484020705,3358.6710484020705
3203.0857394009536,7263.563653756048,2635.028906420674,2635.028906420674
9335.03109271982,8220.402983832892,9619.827731845535,9619.827731845535
6347.675647275435,4213.397594976942,7697.2984294547405,7697.2984294547405
2883.019269402721,4065.9907933633667,2491.6718643798777,2491.6718643798777
3121.6970390473807,7712.498083739845,4678.552755333242,4678.552755333242
3205.7408050855074,4610.255358984854,3143.8903229840257,3143.8903229840257
3270.5815508043665,6536.3100941504335,4847.941726607255,4847.941726607255
6549.567301613962,9898.011515174449,5552.832943033789,5552.832943033789
5614.010512298486,13980.609396577838,5579.265776233814,5579.265776233814
8686.374065275932,6661.259725710549,10328.467575650733,10328.467575650733
3967.987863765495,9791.408051803393,4014.71570664479,4014.71570664479
3001.9913767733124,3442.669475493234,3095.3664128001246,3095.3664128001246
7150.237164144557,7049.417257565638,6734.878377754905,6734.878377754905
6516.41601330289,12825.992938633028,7482.827166164797,7482.827166164797
6160.183670562974,8924.150181175304,5249.185958290815,5249.185958290815
4011.9636421384944,3813.3770961162554,4302.031623219788,4302.031623219788
3646.2387321061065,9678.398055134277,3452.000755046057,3452.000755046057
3918.409548138758,7426.125648008863,4679.172914895402,4679.172914895402
4270.381266958992,10413.279685013993,4145.847452315181,4145.847452315181
3329.2422643913924,8258.981551608316,3485.7434089757203,3485.7434089757203
3587.913420748512,9047.353059346005,3430.030886751842,3430.030886751842
3450.7059948086658,5736.855877421753,2870.0779302352917,2870.0779302352917
3096.1542705872935,4643.526003514105,3111.6166962474344,3111.6166962474344
9083.714258245654,7340.227100013224,8284.043028604607,8284.043028604607
3421.212909888774,4252.437274811643,3304.098167872006,3304.098167872006
3961.005126818606,5631.058366973805,3784.5664580675416,3784.5664580675416
4795.1537225012935,7776.175604839585,4277.353826787231,4277.353826787231
3006.596142190382,9196.071168424067,2694.5541893244786,2694.5541893244786
3462.578251682063,5550.142014242871,3241.4839593166043,3241.4839593166043
3435.370258226808,6438.580339950922,2917.4489485397,2917.4489485397
11075.516823681322,6678.165954096481,10536.508751481308,10536.508751481308
4944.1472197949215,6119.705277614787,6600.064981263824,6600.064981263824
4448.66316431995,6529.785725502255,4906.862693180091,4906.862693180091
4542.376996328465,5748.730138128369,4438.5950763530145,4438.5950763530145
3922.0591703380715,10822.151931216204,3007.527247609116,3007.527247609116
6118.835872608791,10082.751259487817,5576.324800032386,5576.324800032386
3685.7206551484323,4303.8655300574865,3471.9365455752372,3471.9365455752372
2911.0404459594597,5182.859829068153,3157.954835369487,3157.954835369487
3306.336557723672,8647.725543131535,3713.4633223684978,3713.4633223684978
9366.44347845175,6712.283264139607,8880.909870394475,8880.909870394475
9611.821003636122,9637.15923740031,8409.378844496765,8409.378844496765
3276.0259757703525,10996.541281092257,2937.467670113404,2937.467670113404
3623.74193822162,5620.55733786189,3317.9433379117586,3317.9433379117586
4342.270802155654,10491.254770141331,3988.5557771624167,3988.5557771624167
4434.823082625544,10417.782294091532,5168.128922821562,5168.128922821562
9061.219595396156,8383.028656790913,8522.450144917233,8522.450144917233
10633.4275959192,10005.741784082247,10285.940691684893,10285.940691684893
2819.397872987349,4205.394096315704,2798.0895994003254,2798.0895994003254
3927.945263368851,3983.921845943876,3692.055392242944,3692.055392242944
3503.5777343554996,4535.519131551536,4495.915415513605,4495.915415513605
3250.778079999897,3447.543168199615,3601.7612469764786,3601.7612469764786
4278.763640312109,11197.26833357095,4076.814455582107,4076.814455582107
6165.710383801933,3841.3842246954687,6549.60009020958,6549.60009020958
3651.7505445469237,11291.79875694039,2890.060078350789,2890.060078350789
6221.04317057657,10369.760874578798,6627.284136729552,6627.284136729552
3330.309413012678,4693.87309668407,3558.00024214956,3558.00024214956
10798.304828848006,9510.616556875404,9201.233546923324,9201.233546923324
3091.9200901924437,8357.926002507158,2731.1084682086484,2731.1084682086484
3618.9202641244838,5061.698329567314,3269.1775781609786,3269.1775781609786
3333.054647920013,8981.848088317576,2698.5085598563855,2698.5085598563855
4456.554255666967,13491.561626888124,7383.916454256949,7383.916454256949
3128.9116838685386,2946.2885391975165,3565.48836915324,3565.48836915324
3795.8708033413436,5381.274837633821,3880.9737275901625,3880.9737275901625
3198.818877975981,3249.618157596441,3155.3983943120243,3155.3983943120243
6090.99451558245,8670.666198530434,5730.444018227588,5730.444018227588
8993.346564623891,7494.486508369501,7214.702911647328,7214.702911647328
9487.614402358213,7498.256719516927,9674.921518168043,9674.921518168043
3418.4384158340135,6509.880899666318,3115.109966294487,3115.109966294487
3629.347212119039,4531.757451156868,3708.8397633452787,3708.8397633452787
9552.229466343826,7819.589660406692,8727.695171506877,8727.695171506877
10377.753133904806,10432.150033410706,10498.11382324881,10498.11382324881
6271.778669074296,4593.467370383082,7247.28976867177,7247.28976867177
2657.201993280581,3671.8135242474577,2398.932986925203,2398.932986925203
5486.527212609276,12339.77216624318,5739.912343184058,5739.912343184058
5372.459209263586,15169.676671985051,5731.943005048104,5731.943005048104
6184.2728194275105,14077.546725053357,6454.127223575903,6454.127223575903
4543.230054082556,13640.301161774503,4737.39457847087,4737.39457847087
3779.967644549003,7628.552672781096,3677.7327786503974,3677.7327786503974
3767.5906697721075,4223.773360316502,3924.483365850013,3924.483365850013
3958.011039043463,4227.615442446857,4219.471146796148,4219.471146796148
2760.204881680692,5034.534998320977,2739.9060123352674,2739.9060123352674
3279.194035816189,5760.545968837039,3399.412652291065,3399.412652291065
4040.4838856361785,6215.677527113751,4525.72462738852,4525.72462738852
3213.848461607315,4120.471843481195,2832.9062017443844,2832.9062017443844
8776.911520109834,5545.503974190793,9641.642810068457,9641.642810068457
3323.2373549948124,4460.696387060426,2943.1032665735524,2943.1032665735524
4008.511763698304,8369.155919209383,3906.4583182714123,3906.4583182714123
6398.727867290978,6727.589091366624,5342.70883706092,5342.70883706092
6581.007101865745,7105.820863600974,6980.226644038586,6980.226644038586
6180.1041337142215,4869.704054507177,5469.898131431093,5469.898131431093
4034.669840798609,5787.536957904589,4257.708165528762,4257.708165528762
3135.6541775234573,7469.731184140427,3274.8779674877755,3274.8779674877755
6127.536313638093,6475.081103788079,5667.221930401864,5667.221930401864
5258.4143933656105,11983.077260975433,3748.4956833547844,3748.4956833547844
6236.767638064557,4743.627046314524,7124.808010669875,7124.808010669875
3603.4634794082745,4975.949727059201,3228.0247468576003,3228.0247468576003
3733.929889229133,10705.81443628095,3630.558254400152,3630.558254400152
3117.7036182913293,3105.39670021777,3620.9516391940642,3620.9516391940642
5665.178429476202,9513.670242519232,4869.370766276889,4869.370766276889
3649.7029784425263,7052.827102641707,3734.39432390915,3734.39432390915
3474.3029770840103,4618.871137470529,3537.878702699638,3537.878702699638
3808.914846819127,8661.42646972327,3776.1199759465844,3776.1199759465844
4945.223425494072,6861.113917938543,5416.187068656425,5416.187068656425
3076.1724595637434,5958.755069380009,3379.8379752648552,3379.8379752648552
5746.271693202316,9785.420682192485,7169.582954386131,7169.582954386131
6217.917300692523,6397.651058141325,4505.53444944042,4505.53444944042
8846.63691338121,8781.66493021544,9107.580673422584,9107.580673422584
4352.691396047662,7790.134407696497,4145.161120317319,4145.161120317319
2845.6088141037026,3110.3692276805145,2512.4283563828963,2512.4283563828963
3835.247266898852,11371.487876205994,6911.126495638738,6911.126495638738
6181.304284095762,7962.143184509821,6896.500155751665,6896.500155751665
3251.3124434481883,4629.408426559832,2959.9537715350575,2959.9537715350575
3218.620026210847,4703.23152813193,3569.3676963827957,3569.3676963827957
5600.669589523061,9465.392597150736,5849.860631907263,5849.860631907263
7346.898621150358,8404.86434342642,7194.899063295599,7194.899063295599
10476.51525309887,9418.215318244094,13559.595426960566,13559.595426960566
4459.1040444544615,4827.932378692347,4384.453260944547,4384.453260944547
3394.751694660869,4809.9606723883635,3219.411161353714,3219.411161353714
3946.6584410300975,6290.075507559086,3978.7166032265536,3978.7166032265536
5925.756072303509,7364.458359827462,5230.955418633583,5230.955418633583
8719.84466628207,6196.952712774333,6767.573960270393,6767.573960270393
3538.613187722071,3875.765266879414,3370.1262244698946,3370.1262244698946
3257.64828517738,5045.516436901943,2859.644922014563,2859.644922014563
3522.190277464447,4489.940776971392,3267.6890450723877,3267.6890450723877
3134.0093085457615,4261.0412345810655,2451.28776623811,2451.28776623811
2887.105917119969,3678.2977460504917,2844.2458127895943,2844.2458127895943
4032.9831365429086,6198.823256490913,3991.0745424282136,3991.0745424282136
2990.080886332032,4422.941137700279,2641.9864650442896,2641.9864650442896
3817.28316856025,9642.214009300284,3718.9809149934686,3718.9809149934686
3839.0491596355446,5553.7056924761755,3074.920085443687,3074.920085443687
5631.070847878711,8639.469275111844,5627.328719430916,5627.328719430916
11403.603432241614,12935.016319301285,13450.66495077881,13450.66495077881
3727.200791405564,4920.174405558136,4203.767602063056,4203.767602063056
3673.6376916770137,4357.540152745678,4607.7700802845875,4607.7700802845875
3659.863990414433,9784.151102185158,3559.5112833733547,3559.5112833733547
3679.623668111887,4849.758860359052,4197.275240431076,4197.275240431076
2617.6310144096897,6494.4122064303765,2257.646655918982,2257.646655918982
3022.8891781687216,3081.841492155173,2748.031869173247,2748.031869173247
7191.940090914823,13068.67279338181,7698.872166662244,7698.872166662244
2698.3404357712025,7097.330917993941,4471.9435190722315,4471.9435190722315
6364.345382471232,9346.656321538834,6662.481720922484,6662.481720922484
3551.4034457401935,4702.108856426051,3260.835887328379,3260.835887328379
5694.25025847233,6989.292115352521,5226.982295799674,5226.982295799674
2925.633263791992,4671.070939472585,2926.4633726369593,2926.4633726369593
3943.257304440997,13684.07982398017,3485.6658811632738,3485.6658811632738
3707.0757180378096,4721.438297890063,4054.921527033312,4054.921527033312
3433.251004392155,5004.092115757863,3092.7200408279127,3092.7200408279127
3423.3433268654267,10376.926342438868,3508.559905207052,3508.559905207052
4335.01528890927,5388.008867635069,4831.149651733768,4831.149651733768
9386.10358318782,7667.03429094175,10186.756370160732,10186.756370160732
9328.003590459717,8165.977990601586,7872.414135128098,7872.414135128098
6283.436883858436,8959.950957629198,5501.570287994231,5501.570287994231
3173.82128217011,4518.999310543509,3250.444209538581,3250.444209538581
2889.395129990696,3957.809061688888,2915.4295500990474,2915.4295500990474
3253.344032293454,6964.2239880158895,3664.1978296005173,3664.1978296005173
3170.0237370514515,4608.754088375131,2689.463855127387,2689.463855127387
3598.8462917963298,4762.187189967166,3670.6230796565624,3670.6230796565624
3384.3512054633134,5508.124816501768,2835.0137359072423,2835.0137359072423
6552.444125811622,4087.580379695868,5059.387352594982,5059.387352594982
4630.432498795398,11330.740787867395,5225.59338216139,5225.59338216139
3314.528987419724,7210.758642262205,2819.0157684978312,2819.0157684978312
4176.910558080308,3386.1127087588125,3989.9277701485094,3989.9277701485094
4330.813059596427,5784.277107945103,4351.357672162166,4351.357672162166
3015.286065855745,3335.1861849714514,3384.9623111341566,3384.9623111341566
2753.4080163180643,3735.960662740976,2580.5759532058523,2580.5759532058523
6100.874925363779,8673.457713208392,6132.09525585526,6132.09525585526
3391.9598016729365,9205.978986199922,4763.391625057678,4763.391625057678
