OPT_MSE_1000runs,RAND_MSE_1000runs
391.31604611737976,263.828776585765
4506.559326845729,4975.728050895368
384.7869423931338,288.21332529705256
4828.034954792502,5532.531452865824
295.1959823144548,333.4484179620732
302.7343877649604,466.4087554214998
10407.623458515603,8409.907815088553
233.76239420307024,238.34102961963146
8688.712791908514,9051.099236638614
140.90888665697412,148.5816146087669
195.78764215288106,243.64804936276695
4774.957558616127,6519.191534714874
1376.006657106809,1304.0487032124263
4803.271330788162,3501.705847299977
2112.1991675603867,2048.0262102135157
3849.944875472264,4365.240904370513
4488.572794358267,4956.836773750495
2326.5130357497496,2242.8821285471486
200.77509648188814,104.18122723806258
4222.9681537675915,5924.681011811595
4264.653772131567,3638.082586277575
275.22610945744185,701.7612708595364
270.519026990128,308.6885805262396
124.85224062750497,188.7712894470631
2279.57643727966,3052.3768788345997
4899.970017841411,4070.1178378884783
92.18545693440494,89.54357329526192
2756.1749482254595,2180.9263813336
303.04080066891925,352.67682494275675
356.670286401065,272.4947819907752
4811.83137386153,3673.190431661606
7104.527430451523,9073.959890714086
4632.277817705517,5736.024905553357
3227.219127876639,2776.3285973253755
4475.504719326705,4164.894976179612
7763.300803430743,9939.215231179915
2710.9603039794943,2623.5944932199827
304.28864332605764,230.447585958195
4654.674484601525,3933.111820834358
2378.211907783727,2326.989797151804
480.3501779267011,473.937131316555
300.8889232507227,134.9712942785781
4714.443765980158,6108.57003622485
356.22649510463987,375.6365640660632
142.45461411311504,147.39908617849497
423.68763017075304,470.22509602494506
8028.79218655058,7350.34419332569
9156.051699849273,12139.444024600296
144.59396965910435,372.64376707869286
1533.2186075370603,1592.7912758989776
202.71362150018936,227.14864395393002
176.3321756951053,184.92675847550967
4726.334686902477,3691.9645725615687
1619.2206164023348,1723.6753425349525
4982.824095703095,4071.5396255677583
4501.958673887141,5078.5124196280185
2827.4170623912905,2946.851186674499
11435.402006898783,11670.621610858785
1421.7729733490478,1625.4097617176997
158.2593458941799,141.5371960533705
251.93793139894694,213.45904104632294
145.24753281791604,110.20002377369498
324.089819218742,360.480163556718
2035.1657057884547,1706.8893169137314
111.17355375804925,93.72470927369879
5354.238578726976,7439.3903153197425
5043.847647776052,3968.649421462138
280.2919948601776,266.75239813301204
5092.230168000598,6586.167816187047
154.01239518639744,112.14144847880674
4462.6659247800735,6371.3311790898315
760.4360230458572,685.4443397356611
295.3650361575314,329.6204674631077
341.65629602772935,237.58079537287654
500.17250827971395,414.56944645497
226.0265823863188,223.20899629587305
13907.987870716981,15516.44654260382
5112.195483497037,5815.41978762251
5173.845680257045,4803.25476020787
333.0174638691192,336.3588771720547
702.2297877809497,467.1372158399016
1307.452154827473,1532.9640419838172
4917.611227434056,5794.646570836409
338.4771287197059,329.16357452265146
212.66464971853026,367.3618409067858
8166.789020724746,10206.292742123956
255.4151597570038,299.7172441134049
2297.250130823223,2874.110799511275
2504.800420338329,2851.184729170176
132.62910885804166,190.99014646310422
1488.9225246486037,1703.8214746011872
326.94384495122637,324.67351589672484
206.6161196702222,220.35723930086638
220.7718096053913,164.86318954136757
2375.3416371275102,2530.531223823921
198.63830153233587,199.8522640303318
194.26518467235442,207.05870645700185
116.43658141946348,72.12154707908405
225.64198566697263,215.8245285497083
1441.6077142692102,1570.6259116599315
107.38287721651879,114.64920153326696
55.17169938918267,82.71575276673603
93.33304847634652,102.10691574651243
199.8789227100408,216.843809610782
664.6264098187233,446.51406351999486
182.2804187277356,214.72991945802355
85.43340607469757,100.45271722037631
1718.1527006531567,1690.0585709188513
2619.236586704672,2373.110764030343
5020.371537566159,5963.00889489096
15439.46996924942,17903.45265209015
3880.264553488768,2867.7355765864672
2270.342304009993,3267.046137668175
2105.392219530208,2700.9089614853942
242.25077162711204,264.832922289055
71.66072689763375,76.94001837992343
510.75498477163063,776.6507671312382
441.8148682370588,588.0722288984731
502.799597030768,596.5479074664587
5179.047028461937,3066.901252723125
4845.261606082079,3406.7037983387745
14937.351393298008,16560.176728324706
248.62454869088128,342.1456125710963
469.2604241909138,361.5599603051499
4559.3649336382405,6780.022453844862
4864.805840196776,4990.20420077366
6822.032272567579,6928.035639536734
1713.59628743958,1780.2643004844251
160.50985701695546,159.75466277447205
1391.4140282381097,1500.8707453162704
497.5240895680002,1057.425252995609
441.51994313265425,457.0752181581073
14434.236559101068,14423.23366317944
599.9378330620154,550.0356437008853
1772.6250909846235,1794.3275252350782
175.22552729998128,233.9708645042263
96.96259491768885,85.8365402349604
162.2800243230874,188.66301097674082
260.370232115136,273.56599933019993
11669.532987476243,12248.779990665264
1349.0609421611537,1181.2704191409885
4929.3217325104415,4977.723182399408
5288.19678724936,7100.106955469758
506.6051369974631,729.539616355677
8032.349272490127,9069.095066375336
558.8268171755399,864.6010820146805
297.88011276297385,298.8668314425349
82.66382684901973,102.76170064572509
254.76982747123583,293.87450800945976
794.2481003719552,847.579887203127
416.49599077187355,454.06068606804996
9314.878390120915,11545.571710040027
209.8989747523081,220.05838016688028
114.23635294467374,124.50156068313788
160.8370334020025,276.87141853637945
278.5982872807391,298.9543812610965
224.36600098257648,156.53958582146694
523.4653408762526,373.40483505204674
2432.3681348424484,2447.014739961875
254.65138139059133,312.75120049139434
2140.3479372560455,1762.1979203822498
4800.084962448779,8196.461912586386
288.5518948603917,279.8528098648191
2243.7636788542345,2301.7262214287202
169.21249965971253,229.47240019458263
8200.484291391187,6575.154875490949
153.82057338990057,272.78097847851893
2485.0288409848,2696.5749962016985
245.07476746590774,261.14199780604457
235.94872078663658,602.0950583946651
1342.632049182674,1388.9408716584692
5088.143978299093,7404.281292900087
655.3404236267781,383.0763922464154
407.7121070423444,336.7093496852661
2263.0991190930717,2830.303179693332
468.8268209161104,1023.6351543150553
173.9012940701036,374.00758862597206
202.47720781550183,241.44241580346227
2159.8219207453235,1945.3392082395872
231.52088214482103,234.43569650006498
302.46587864667725,258.12553316440267
300.8902052291035,267.81060651305216
288.66624754536633,271.92563878208534
8108.5869530312375,7456.401081389692
2075.8191387181473,1897.6771149985038
242.84047296240905,160.60339250421757
8654.286160882051,9143.033998099329
322.74962394783086,784.8277733636453
5018.897048032819,7049.3491848324675
1445.696437391321,1551.8361681854035
270.4488300955182,206.0760073571202
583.6383767358852,529.3705197917594
148.988911429541,163.46641311939857
1797.392887510532,2170.06465491504
4789.483096712607,5828.28638087174
4711.250999493062,4387.397824328293
1465.237305577542,1286.6719257675973
76.1555364448664,78.1331257142828
134.26505009718593,92.49603826826944
94.13532959368133,92.93847064572336
2492.219142400543,2146.9292878062006
5104.7421120421905,4648.369567502662
7873.076769797701,9608.723744277859
6089.004133642044,6088.572257492879
201.3751116399072,186.7879318389066
265.5994053869395,346.04406002232525
1654.197267487317,1539.211903842978
6206.648787641605,6327.692458822076
565.5404010642075,541.8638175854338
7053.11712359386,5409.859084566791
286.2224586412848,323.8757808387936
93.40792816268363,91.1546931489562
182.02550030112076,195.15214247668814
4565.33999871308,3426.59865449367
324.25764940827025,344.1037796673619
5221.81866855815,7319.079238625524
193.1762377432246,278.0824491061497
673.3852868469627,577.2479572579871
209.98636936503763,194.29710910944382
5730.287532330846,5511.0723498237485
14434.625750420852,16515.11590861795
5157.945449540863,4991.2958136824545
2116.101155802221,2466.005823224176
1740.113524255005,2085.169715988106
334.684226735948,303.07775696102925
8087.372366759283,9618.553070107513
80.46949000619058,104.74933332251783
261.10650849205695,480.4485202009347
724.0462000754992,1607.715891903062
399.5549761827938,409.60762596055497
188.74432126932138,182.46401484170227
13025.937966663743,12458.674268170722
130.22667839308184,158.12772456046815
183.62234616804275,233.00682489961716
6278.68716503699,6394.818777313155
2352.0326191303966,3055.7740955015606
1643.633951242785,1901.7996812505114
222.45774383592158,148.2866234236824
5480.0969155939165,6884.010086010179
5035.245380181496,3466.406564226775
4255.978358883503,5608.233412026231
191.35462786785695,181.3145423118574
516.8724064795248,557.3729893218742
1395.128112878561,1344.283737763734
7820.8897641660515,6927.125063686583
2346.591353339212,2733.5760563270037
