OPT_MSE_1000runs,RAND_MSE_1000runs
1322.0653714081268,2503.0687358193186
2192.305443625826,2251.7458188534197
4915.179903538936,3704.8599138622058
306.03481468487655,346.9186096665662
454.4875134387178,379.06885183156635
497.7722463679612,1592.429559809933
215.7897112602177,170.63644694257326
2057.2079238527476,3518.172137895393
1696.2992126208794,1566.7029565290638
335.1758630406997,244.34132908970508
237.28508787280836,313.1474354825524
330.57175322958733,223.20120682619225
427.17313290534537,619.8650122746182
8485.114084039538,9857.900519660656
689.5259092339982,528.4741912338902
1649.2327481661528,1302.6998260101038
530.9478520857299,487.1183106180802
1259.3060632972727,325.27826315447754
1057.304239037789,977.6573586828102
1723.2142676306064,2256.17956023416
148.30161178820103,66.97185861332866
112.23722003701376,123.71239176571986
4682.684138884951,4297.278664294545
184.86064030908906,160.9883960196934
281.9378413205776,296.6845985007383
3366.367747520249,5286.470052940981
4640.9848516784505,5868.029286028925
882.780359084632,1798.8073400232124
270.43382157248215,243.75491705237513
257.13318457846384,136.10779119799528
2051.0777332880516,1776.5118707105894
1029.1886479479476,2321.1992858330173
259.01042558702056,197.49952603705424
2041.6986016901296,2638.972364869796
4867.781149755309,6759.371491466204
8655.850432038953,11617.779028933945
6087.398550051158,8734.137795463866
295.0849213858915,207.78655714451583
276.09930162965946,80.52263281426455
8192.611476935892,8299.98831126531
106.04649236175815,128.43608769077935
2349.205143817597,2795.0296597698316
714.1026792567061,1078.0294919944283
380.5377223128576,334.5521040341177
4808.4956918284715,5157.71964791663
477.69178093105637,448.6069063446412
2158.531275315483,2378.281525863054
1360.9466854635295,1708.218375759341
1355.0278230101899,1578.1698773333012
250.03203372558042,341.08018429879223
2260.3158050604397,2895.9256015501824
4230.698713174023,7566.451382574445
454.37586150182636,386.3500156781437
893.1410286997141,1174.9430969569814
1777.338269878425,1883.95508425325
4077.9089413172806,8193.859509102429
174.29580171706422,183.5100572982021
259.37103864354054,442.75116586000877
2173.5401651930347,2347.2508145543784
4081.084239749619,6561.282120500189
586.19624428439,455.5753833886943
364.3205932886369,288.5290481299654
4278.579819013428,6049.449690813856
660.6854693318628,254.40598117116926
7266.746354880017,11110.238924658686
563.2452093815695,292.11610889643606
2139.6655722608652,2942.6923373047607
244.79716750694166,323.95838603436516
4750.6218343609335,7441.312204678543
24039.308768820316,27551.63725363931
177.82961336477075,257.06624533536103
161.81686620764222,163.27515736031665
1542.6741447164943,1771.2041823090851
579.1307914157294,389.6289535284532
4678.522131914884,4985.824893617495
1473.3125248739893,2082.1579900684283
392.6931652925109,396.9259964492002
1464.8171738975554,1609.436522980349
4628.371931387781,5272.684953521985
6844.313202691769,11302.834232763786
470.0490807964336,835.040391208553
248.6818878551175,255.85652719107432
4185.987476714207,3887.196049054898
251.46437486880288,165.05693198360572
241.12135763104942,189.487533715918
170.073785688827,163.74747358636054
127.78242656170944,226.46525525959666
327.9056620943599,229.46865946231804
293.97819245661475,357.1299243526611
478.7093168598755,587.9653314909074
180.63732782316325,133.7588862604087
8261.654338659757,10027.148492867158
1579.9813977169008,1695.5503098050172
348.74671307946244,185.0556515854907
400.2746278246514,425.48793028621463
94.57019919418289,71.0035238223845
163.93815589152703,63.04069744794684
1468.3613566193173,1509.428214997372
5066.4738178478465,6690.555946246641
9538.606635022079,20007.115379898285
131.3639105592515,193.18140821433977
1322.5213269263593,1805.3482724279445
1364.4360846803079,1703.4612794176746
1581.1568277351062,1069.9517807045086
197.4303150430737,152.89077604779283
176.27004251792417,174.88955124628114
4923.312178603245,6802.202278508268
147.71155858712604,227.5501112520677
6200.839351090587,10161.292680887509
121.43086519039309,102.92804957197079
5145.865000675046,7599.486176695921
556.7308097839368,416.51332555599186
2164.486834296732,2921.349124099721
1558.0680292648524,1694.4102821210683
6472.199644597353,11831.240472166617
8404.264184723104,9295.145262206235
285.2877718622779,419.3426739804201
839.2052061392155,960.4407088008361
1113.4436660571157,932.7417610325183
6334.191817994743,5895.942698284768
7206.0094665466995,7849.662691365322
2080.4595452074345,2428.32018196752
317.8535599660026,300.9921317697729
2714.386920806379,2517.961826720187
4628.0998899258075,5934.512190772418
1296.3484967212248,2083.602117906081
151.45860742490302,124.1696435083467
337.45938640789234,292.33748186382314
4487.679945846572,7074.513815669684
188.29273161470095,132.12781911999704
6588.312134698102,13296.856635392576
117.33796467676777,100.93526266996426
380.907225607828,478.8393059508458
520.1048453246569,443.1877279072304
152.12286347010746,123.63333124262479
4905.029246281152,5514.774662181112
214.17311953626373,239.06625328781178
275.8304336456394,183.5045245749361
136.52618186815576,136.11996756625618
255.88818764345737,738.7383270726979
2241.6011471801253,2572.976869889556
627.8834595353421,469.35739655062656
312.8633419322099,138.88327422549204
9693.1688830598,7710.965305751904
185.72894298782552,304.1413015160814
373.47175759420554,296.25018891646516
619.1744370299758,701.3729728828542
92.65586632516704,86.84411949045729
422.4732974662154,384.8452265285111
6105.171836046803,3945.1540165807237
308.63910719191585,229.56739001928878
631.5401237478125,1052.2978002312327
812.041613003005,939.5140055992628
189.80873814398262,358.8564393092182
372.063050995134,307.36261789336504
4081.197174050817,5661.005062716818
5019.087719768677,7000.959059582303
105.97254826942815,90.16556359002176
4545.029137429058,4689.576086768453
8181.08928605556,10718.73747804398
657.6028416767032,439.0301232435936
104.77061754598476,95.53660623166071
5463.871842311904,9568.457909548435
1374.5973302349735,1978.164046655512
4544.87380712518,6583.692374500571
209.79877920260765,257.0810378478215
4544.1971931253975,8041.469027808852
1813.6304877986418,2035.4591858144709
12868.501564087908,15859.036434049554
5961.87618407646,8079.042098957197
4515.535593126501,4232.975278920536
280.04410055102426,244.99151631446858
4566.8781584962,6958.266637280245
301.99027504634597,340.5023394056884
209.973845616056,341.88405751869055
13716.678628067832,14552.417403796208
159.1369328603317,169.90052409402773
8171.607284128801,9820.498019831442
1434.7172330290505,1585.766577610115
315.8384390293899,251.16847480880676
287.88190227015383,212.40262440947805
211.09198704087052,360.68467888006006
8309.313779537075,15043.995863262966
10484.9612589481,13063.968387543044
2419.116013774454,2187.309950606657
203.5354674864626,215.5815686454446
1392.2246411625188,1960.559108594318
426.8124058202294,213.1587473455573
2085.2873743099267,3775.024374485081
716.3580505641355,728.5461503711233
2078.6428449704154,2252.304627597544
204.62272003975613,202.09612297967973
440.39151403970095,502.53442885716987
653.1746452216228,516.1538314043037
4742.0844691524835,6898.3572046484605
246.53736468309663,152.45544520697817
124.30986961925807,141.2293404215517
4759.619127445361,7608.228998071729
2267.689548551573,3378.29152075505
85.01490135800688,72.0836315475433
643.6907853544091,410.0103695081844
420.8530010193545,521.4961508839033
268.11927035046693,293.2607546965617
773.4673304923306,1158.1344552298324
319.1922586014306,336.6903645619771
139.61332095481492,276.384973479482
110.89127718072757,113.46596686049949
8258.262829199131,8903.84211052994
8356.754403148305,9154.294663693114
2388.7552754495086,2203.1598623215446
239.3600922361941,156.00790943890343
2154.7319502197215,1300.3056208894718
658.3967477239657,354.0081190434953
262.46387339102097,316.49895638190736
634.1848277311561,654.0376954800713
165.1374320593562,198.174610100439
8265.240419531405,9133.795545871757
594.5077163033831,550.7190544483365
176.03767047588784,119.77519919728151
123.38228467737636,144.3140055064662
217.61586222358207,223.32217683795358
1403.5683995220809,1502.1672066357369
6210.572277625372,9678.591877567698
147.10366887096288,188.73654815122404
196.52937063017072,147.26721802805787
1560.3136296192986,1774.4742505496772
155.35511558727487,174.70002774720737
163.68671914054593,133.71507310066175
338.7905339262269,412.19097997976723
227.19070726912088,204.5172826506461
421.1960975998539,307.4235863251294
8582.159438672945,9602.02078261317
282.63682317623864,248.50726008131005
827.6301481712081,572.3152132488268
147.4060548782871,120.73624248961112
8108.565165868521,9101.170932329565
224.9720241780591,322.3400018047673
674.5580673540067,881.2579068929224
76.98121461148702,42.27644859885466
332.3473058606396,187.17945666908892
316.8478309648438,429.90262481762943
7077.8439254487375,9883.608687187514
50.33211513322854,44.63727662442726
434.12407939896644,372.7728525597916
1500.291943209256,1568.474000093348
377.1014736509641,198.13065894012882
8350.159259690901,12380.823693246797
2342.903818235564,2752.1925961358174
14614.87653140582,21422.67348022815
4560.013577379665,3429.9029925556215
313.64619313460344,355.77720979277285
285.55327575432517,264.42918377954743
4915.259690587457,4879.598673815101
332.26734458478694,300.9209079966365
144.7936833270634,197.8771930749855
275.0699006111558,164.39034818404207
93.98573523142106,70.23368641208391
218.66752700852786,193.98938097125216
317.58796005904196,189.11244845122567
499.69613426927833,647.3531271833929
127.82482755059416,102.66292774839255
159.39775425115806,116.78387158261516
4227.81035114102,3024.679802305639
2698.163298986742,2767.006707575713
3896.784385242613,5267.253127897037
2179.5028322178996,3315.1545803119493
5446.408815101491,7680.5601668704285
2135.4804535837748,2609.8219883577026
8307.643963515924,9227.567036670682
2288.829187769813,2856.7144655810066
2192.2209879876864,1700.2617586248975
4934.244688773665,5054.518643372833
272.58081204492606,395.7410315392807
1165.588339036162,784.5669082300168
270.9830271702176,259.409485237159
4733.9178198755135,5839.127566022626
12270.81810271314,15798.1871017078
1073.342624118824,765.136984786119
4528.257578168727,4187.626038036792
6170.845513575834,9645.305703421556
418.1009001485773,218.89306178517168
2071.6914524945337,2212.3013440306086
206.93707043587642,146.95410211705305
1202.8997090633416,1400.9092250605147
177.79591770247958,134.1580589468555
8352.053638690668,10211.560492406226
2171.2590845714326,2316.380012572363
1418.2318606293247,1553.3539515858583
237.35238727911292,222.77095512997272
45.90985639934187,35.948693123743865
4948.34470768964,6762.441706360473
364.5272927318967,297.36523816641176
4262.588884366779,5317.513088802859
4104.096093408017,6499.5714092638145
4695.874727852987,6324.758793649888
2349.43155805594,2390.2208886269427
8416.940009096257,10448.192817828516
193.08428081157837,204.8573745234033
292.37791812246405,159.19957503083404
87.3109674242352,100.35470493410536
2038.2020879760482,2530.394263691609
240.07865009120292,220.2548182286397
4095.532323055845,6306.503960825457
2158.251855184786,1348.6028958028342
454.9225862161544,432.8973444099637
2226.8157813697467,3175.0260446349776
2462.9721347655545,3081.4526984418762
224.95222349998545,228.94982954173534
8219.082450630489,10562.188447287583
2307.7835585927032,2792.228715124777
2771.2595202412863,3439.2605532902685
217.5826284727857,195.32982592368526
6998.869232373505,13458.652062423716
180.56306223866304,177.59683423934024
483.26288015199725,391.10245040818563
339.876150410138,344.41116446666155
579.3405825316781,633.6678128668964
279.2683663978538,226.97571216891438
750.5465112316672,293.84952604301236
4594.151722104666,8063.936484308423
4607.815508741779,5185.665323144285
162.2191540333577,160.6304539768615
368.0077549613524,211.8062266154547
2212.496222811714,2389.429989461038
676.4463944085412,636.1610706857457
574.1387111625731,490.93239975181416
180.42454838946426,105.64039369236306
253.1534330635018,218.81737941117197
1464.5906547946136,1586.7081478493706
1395.0781624499284,1395.6794464799227
83.84581213035628,184.01587713803096
881.1898826833647,746.8408092711069
401.6224818053936,523.5679329782017
4724.470678571675,4737.524541850308
4451.0781875644925,5470.691937328806
190.09551891841258,146.21071310253814
2571.0853271499423,3456.7375590144766
419.22726736249723,194.1446728736708
5078.309605052251,6979.925779236833
13814.702487932247,16994.05248038459
600.7115947923827,627.5464543341488
7103.412421246559,7716.52528645557
7094.14356696185,5834.016779809821
383.5155453158779,503.97193786237966
1951.721582290133,3287.4815495946173
2399.345997519318,2103.847532326233
2162.7886144028157,2489.58937204593
1921.4267502473037,2201.1064209268516
7014.325704260681,8091.968601871052
181.0835863073676,176.99783220902668
4516.736250513594,5703.974675184745
2159.2354519101546,2562.7515093462034
1935.3102566695982,2042.7565210909029
320.2215291523711,595.1417006091817
2979.023129896205,3441.123475505824
1565.122507450063,1927.2866493303086
5416.664053929223,6928.544358406403
254.27172008048993,330.42619195112377
161.98568292789767,149.47846348337646
2319.2077030751925,2855.1440236445837
1614.4815688505848,1475.0472720960677
109.78317620528962,133.24720445317718
4167.29381776448,6470.9223221822995
396.5719105100513,233.99745840950476
256.5845120251135,226.11843125580285
1622.148063885072,1821.2660154962946
11471.990364458019,12515.936751027042
6600.146721604365,17171.23821899826
268.8794879213104,231.56010724620188
250.4766481530483,235.0522724801242
11186.944282511247,13158.313604508246
260.7880311801781,288.2493632661435
4317.191266658755,4888.807032798698
716.4406680913141,660.4193057243134
621.0422800355389,477.3605263409451
15447.271116319986,25169.43394210834
4799.280684199869,8339.946773849244
1317.0568699259331,731.5985124966418
8315.49562077409,11149.303918449246
117.13226450172985,70.94377169911192
1461.0684726031182,1584.2919589844282
10505.955650990032,11877.564995168388
398.90019746439333,241.89096504073942
4680.484077140617,6764.639076137326
14720.663919899405,15187.9477209706
1455.700759118876,1585.2544941996073
901.5238594046336,2090.0082277616875
2191.60092411,2670.404497661802
157.51006512861923,97.66477811915482
608.5634233972069,428.9935196341561
2134.373097686859,2894.1143112235723
6194.305339967229,8063.280618427712
201.88605593607286,213.9345358493767
661.9960478398737,477.77172924350117
5041.698667645752,4832.165107205456
1029.5199567111392,865.8911334059746
8126.877397589151,10525.45861914008
1813.3657106522583,2080.37331300053
165.06778691995447,170.07791877153744
1074.3255484074314,715.6329269736933
448.4563881704815,426.5452342702635
7361.430565008454,7889.0557051437
290.5183488992036,235.1688808565402
242.55114195319615,156.9275220497813
448.4578025489156,383.38752202918255
2248.9647204116663,2274.2347839916397
290.9218135594375,316.5652367505172
4134.777356989642,5799.167230833835
827.3455292826026,1681.5075659761742
1482.2716956377753,1624.0901828500978
502.4333951652278,553.8714876165177
450.5380100916017,533.2114524035426
2553.3792707318316,3076.599994775846
322.93507165385796,320.2598780600015
155.98713382029052,148.09138485993535
2011.6178376542025,2909.156414334314
2296.7010753031727,2900.8324589935646
8111.629231260513,8922.15253630708
214.72628755107283,255.3013112443406
1468.3589163802026,1580.4480545171496
234.4288153612143,315.04638447060955
229.34157708043404,274.44087043845474
116.35238303237081,142.35535590349696
8436.118093199022,10904.820915496657
80.92104560066281,82.01639677845267
180.822560980551,120.88221405636075
8311.748550312235,11928.743428362262
241.70622312768631,287.3450064993576
292.1388910170322,247.32328416565312
2235.5501978820485,3385.568363695153
257.7631606892809,533.2224303830683
743.0411692470692,380.4517115481023
147.3024474416362,76.9575800172562
772.8937761602778,460.91808932571587
312.8232388059072,1032.3706376750156
137.26773368937927,130.44691089977587
165.20802196754337,134.4562699465504
4724.655545943596,4350.01932504555
127.10393989501043,235.7761878250576
336.15177978716866,642.9517436290798
522.6083891732391,602.5548238027623
13223.006336179778,14440.968065578501
141.26581247153393,157.42490663766395
6516.426541523606,6868.024619823467
12027.948108834187,13158.232900949233
263.7610788983419,497.168943560397
214.61057241268043,157.67774087391393
4838.247976112009,8194.613696155962
1469.8211839622281,1604.4560216706086
6991.529674502375,9985.142683419232
368.31060131562975,338.46778123911093
459.3291539004934,389.3663809450271
322.4185674303853,348.3120649120338
230.4794435868571,208.36891998295627
526.2632298420464,260.00501661083297
101.72932060237123,70.18661060482731
9083.047577866664,11971.488770932287
257.9715351512709,257.02427781059555
175.77631075813275,151.87336705790926
288.72725868632057,210.49909425281217
519.8165897960937,410.22603177881274
309.0671012127693,257.493042942552
415.47119939960777,601.13261916491
121.55647650271472,139.80436195605725
4881.552899134225,5212.412180620293
8410.435813739003,9010.155299492419
4200.796869727074,4923.384837831029
200.13543205716718,182.1804529956637
23527.08843864603,22559.091725861
4204.4925674116175,6758.031464649165
141.19623976108085,64.46595782978474
2416.4369864675423,3094.559678874298
1378.1324216053938,1650.0083247641155
8490.485509827622,10010.588085363319
165.33535560694585,205.78224061553516
270.28781827929487,309.7161787542007
230.64553133310918,213.11834798667073
1935.9565716886889,2582.141424766738
610.5277551590493,679.4151851393729
322.4887161027818,212.9504754905505
13447.996933503393,17597.004376824334
13993.038495407689,16524.35487700496
505.5820574310646,573.8114026462439
8201.424235566896,6174.577094537021
261.86486249469453,226.9103776239285
130.87514958060342,270.5289815085701
2035.6868328579956,2221.0822082260865
189.83615464517405,108.71132533656812
3906.5409722636236,7163.148777446826
485.6247453081557,582.3695060754858
466.74982586224644,296.0180831460836
4647.836771468649,4677.83688635159
2650.5130127894613,2745.9492319204237
2138.3209792346015,3223.690962931755
1376.2269101257039,1535.454661456055
4831.102671403695,4290.879223206702
485.66191877043804,358.57551152493335
4307.9594301399175,6782.777299653696
2186.6931341699465,2958.86210504216
82.18852818783343,78.60839305530956
308.4613776213495,176.43308857458106
165.85147876296534,179.42370340564784
367.70528730893943,332.4358236768057
869.526052876954,820.3180585642206
582.7154651950469,261.1504674325793
4780.672664674693,5503.066165285166
1877.2639532877517,1956.794087736987
494.7703936599732,659.9700185277403
81.7727494494025,71.63011165400538
1763.0035609719914,2726.712173153302
2052.256458270051,3018.330850402493
239.7229455981515,279.7106234136674
2010.4820415317129,2065.357726394033
2091.6411533768583,2137.9859982992807
4814.492971976257,6873.301368967974
412.44887350544195,1262.1337751634117
2189.271464808264,2541.1757090490187
479.1810657897374,247.74821888489782
3680.853056095498,3716.271894253875
4120.913394604058,8405.71526433165
191.69121803455803,224.51078941638315
7665.760583983695,8738.990344574226
